CaseMasterID,DistrictID,PoliceStationID,CrimeMajorHeadID,CrimeMinorHeadID,gravity_offence_id,latitude,longitude,hour_of_day,day_of_week,month,is_weekend,is_night_time,hist_station_crime_count_30d,hist_district_crime_count_30d,risk_tier_id
14330,1,19,2,12,1,16.1219,75.6411,20,4,11,0,0,716,716,2
14331,12,14,5,11,2,13.1724,78.1302,15,6,7,1,0,835,908,3
14332,11,17,1,6,2,17.3524,76.8866,5,6,7,1,1,717,873,3
14333,17,6,2,3,1,13.9471,75.5111,14,1,9,0,0,869,951,2
14334,14,12,4,10,1,12.904,74.8309,4,4,7,0,1,778,778,3
14335,7,20,2,12,1,13.3072,75.7855,21,4,11,0,0,704,879,2
14336,14,12,1,5,2,12.9331,74.7928,21,5,8,1,0,778,778,3
14337,19,7,1,7,1,13.2734,74.8197,12,6,9,1,0,887,963,2
14338,17,6,5,1,2,13.9425,75.4902,11,0,11,0,0,869,951,3
14339,7,20,1,6,2,13.3842,75.7458,14,2,3,0,0,704,879,3
14340,19,7,5,1,1,13.3306,74.7203,6,2,11,0,0,887,963,2
14341,14,12,2,3,1,12.86,74.9004,22,1,2,0,1,778,778,3
14342,8,3,5,11,2,14.3927,75.9293,15,5,5,1,0,778,778,3
14343,18,13,2,3,1,13.3075,77.1587,14,0,7,0,0,834,916,2
14344,16,4,1,7,1,12.7547,77.2312,19,2,7,0,0,782,872,2
14345,18,13,1,6,1,13.4164,77.0426,23,4,5,0,1,834,916,3
14346,18,13,1,6,1,13.3871,77.0701,16,6,6,1,0,834,916,2
14347,8,3,2,12,1,14.5234,75.9018,7,1,6,0,0,778,778,2
14348,1,19,5,9,1,16.1444,75.7037,8,1,12,0,0,716,716,2
14349,4,11,1,6,1,13.2291,77.486,13,2,12,0,0,767,913,2
14350,4,11,5,1,2,13.3339,77.495,14,0,6,0,0,767,913,3
14351,12,14,3,4,1,13.0803,78.1987,8,5,11,1,0,835,908,2
14352,10,15,2,2,1,15.4399,75.0487,23,2,9,0,1,826,826,3
14353,11,17,3,4,1,17.3613,76.7625,16,1,9,0,0,717,873,2
14354,1,19,5,11,1,16.1507,75.6559,23,3,9,0,1,716,716,2
14355,17,6,5,11,2,13.8787,75.5137,3,6,1,1,1,869,951,3
14356,9,10,1,7,1,13.0141,76.1446,19,1,7,0,0,838,926,2
14357,4,11,1,7,2,13.2305,77.5537,21,0,1,0,0,767,913,3
14358,2,5,1,6,1,15.1602,76.981,3,6,7,1,1,763,934,2
14359,15,1,5,1,1,12.248,76.5646,19,3,4,0,0,786,908,2
14360,20,9,4,10,2,16.9071,75.7801,15,2,11,0,0,816,897,3
14361,15,1,1,6,1,12.3101,76.5942,13,2,11,0,0,786,908,2
14362,20,9,3,8,2,16.7882,75.6774,19,6,1,1,0,816,897,3
14363,9,10,5,11,2,13.0788,76.0555,10,1,9,0,0,838,926,3
14364,7,20,2,12,1,13.2542,75.6956,20,5,3,1,0,704,879,2
14365,13,2,2,3,2,12.5618,76.8445,4,0,2,0,1,818,904,3
14366,17,6,4,10,2,13.9379,75.6055,3,3,1,0,1,869,951,3
14367,5,16,2,3,1,13.0139,77.6421,3,4,12,0,1,761,925,2
14368,18,13,5,1,1,13.2895,77.0277,18,1,12,0,0,834,916,2
14369,2,5,1,7,2,15.2048,76.9497,7,6,10,1,0,763,934,3
14370,14,12,2,12,1,12.8372,74.9171,16,1,7,0,0,778,778,2
14371,3,8,3,4,1,15.8365,74.5714,17,3,2,0,0,790,972,2
14372,7,20,1,6,2,13.3501,75.7935,17,3,3,0,0,704,879,3
14373,19,7,1,6,1,13.418,74.8008,1,3,1,0,1,887,963,3
14374,8,3,1,6,2,14.425,75.9684,5,4,2,0,1,778,778,3
14375,18,13,5,1,2,13.3378,77.0349,4,4,8,0,1,834,916,3
14376,2,5,1,6,1,15.0738,76.9225,1,0,10,0,1,763,934,2
14377,8,3,2,12,2,14.4316,75.9809,12,2,3,0,0,778,778,3
14378,19,7,3,4,1,13.33,74.7622,19,0,7,0,0,887,963,2
14379,3,8,3,4,1,15.8908,74.5459,4,2,8,0,1,790,972,3
14380,12,14,3,8,1,13.0926,78.1966,8,6,12,1,0,835,908,2
14381,13,2,2,3,1,12.5689,76.8808,12,2,8,0,0,818,904,2
14382,1,19,5,11,2,16.2001,75.723,9,2,9,0,0,716,716,3
14383,2,5,4,10,1,15.1884,76.9714,7,2,5,0,0,763,934,2
14384,5,16,2,2,1,12.9049,77.561,22,5,8,1,1,761,925,2
14385,11,17,5,9,2,17.3529,76.9133,15,5,6,1,0,717,873,3
14386,4,11,4,10,1,13.2123,77.6184,23,2,5,0,1,767,913,2
14387,3,8,2,12,2,15.7941,74.465,21,2,7,0,0,790,972,3
14388,13,2,3,4,2,12.4732,76.8696,20,2,4,0,0,818,904,3
14389,6,18,2,12,1,17.9692,77.4586,20,5,3,1,0,840,922,2
14390,18,13,5,1,1,13.3246,77.0542,19,5,1,1,0,834,916,2
14391,1,19,2,3,1,16.1318,75.7469,23,3,10,0,1,716,716,2
14392,9,10,5,1,2,13.0586,76.1589,5,4,1,0,1,838,926,3
14393,20,9,1,6,1,16.8734,75.6911,21,5,11,1,0,816,897,2
14394,13,2,2,2,1,12.5119,76.8247,8,5,2,1,0,818,904,2
14395,2,5,3,8,2,15.0733,76.8422,22,0,10,0,1,763,934,3
14396,1,19,2,2,2,16.245,75.7459,3,6,10,1,1,716,716,3
14397,13,2,5,11,2,12.562,76.9658,3,2,11,0,1,818,904,3
14398,3,8,1,6,1,15.9175,74.4474,5,5,3,1,1,790,972,3
14399,3,8,2,2,1,15.79,74.4519,16,3,12,0,0,790,972,2
14400,12,14,3,8,1,13.1293,78.1381,7,0,1,0,0,835,908,2
14401,12,14,1,7,2,13.1999,78.0674,2,3,6,0,1,835,908,3
14402,19,7,5,11,2,13.3473,74.7339,19,4,2,0,0,887,963,3
14403,15,1,1,6,2,12.3373,76.6225,3,0,11,0,1,786,908,3
14404,18,13,1,5,2,13.3992,77.1297,14,1,4,0,0,834,916,3
14405,15,1,1,5,2,12.3188,76.6898,6,2,1,0,0,786,908,3
14406,9,10,3,4,2,13.0214,76.157,18,3,10,0,0,838,926,3
14407,1,19,5,1,1,16.2329,75.6918,3,3,6,0,1,716,716,2
14408,10,15,1,5,1,15.4268,75.1443,11,1,6,0,0,826,826,2
14409,20,9,5,1,2,16.8349,75.7159,10,5,4,1,0,816,897,3
14410,1,19,5,11,2,16.2262,75.7009,10,3,7,0,0,716,716,3
14411,11,17,3,8,1,17.3585,76.8742,15,5,6,1,0,717,873,2
14412,20,9,1,5,1,16.8256,75.7082,14,2,7,0,0,816,897,2
14413,7,20,5,9,1,13.3421,75.7309,8,1,2,0,0,704,879,2
14414,13,2,1,7,2,12.5044,76.8452,14,6,4,1,0,818,904,3
14415,10,15,3,8,1,15.3883,75.1621,16,0,10,0,0,826,826,2
14416,20,9,2,3,2,16.7502,75.7579,4,4,4,0,1,816,897,3
14417,20,9,2,3,1,16.794,75.6749,23,4,6,0,1,816,897,3
14418,4,11,5,9,2,13.2998,77.567,9,0,4,0,0,767,913,3
14419,11,17,5,9,2,17.3013,76.7614,13,4,9,0,0,717,873,3
14420,14,12,5,1,2,12.9182,74.8202,23,3,1,0,1,778,778,3
14421,19,7,5,11,1,13.3952,74.7505,13,6,1,1,0,887,963,2
14422,13,2,5,1,2,12.492,76.9518,15,5,9,1,0,818,904,3
14423,11,17,3,8,2,17.3528,76.8184,18,5,2,1,0,717,873,3
14424,6,18,1,5,1,17.9676,77.5849,1,4,9,0,1,840,922,3
14425,16,4,5,1,1,12.7264,77.3355,15,1,6,0,0,782,872,2
14426,19,7,1,5,2,13.3766,74.7221,17,1,10,0,0,887,963,3
14427,8,3,2,3,2,14.5095,75.9117,20,3,8,0,0,778,778,3
14428,12,14,3,8,2,13.1316,78.0771,0,5,3,1,1,835,908,3
14429,10,15,3,8,1,15.3499,75.1639,23,0,4,0,1,826,826,3
14430,6,18,2,2,1,17.9133,77.5282,15,4,10,0,0,840,922,2
14431,12,14,2,2,1,13.1547,78.0664,8,5,5,1,0,835,908,2
14432,15,1,1,5,1,12.302,76.5719,5,5,10,1,1,786,908,3
14433,9,10,2,3,1,13.0613,76.0312,23,5,2,1,1,838,926,3
14434,4,11,2,2,1,13.258,77.5055,22,1,10,0,1,767,913,2
14435,19,7,2,2,1,13.3106,74.7543,2,0,2,0,1,887,963,3
14436,11,17,3,8,1,17.3221,76.7836,18,4,10,0,0,717,873,2
14437,1,19,2,2,2,16.2054,75.7266,0,5,5,1,1,716,716,3
14438,18,13,1,7,1,13.3021,77.0321,16,2,10,0,0,834,916,2
14439,7,20,5,9,1,13.3194,75.7827,17,0,8,0,0,704,879,2
14440,10,15,5,9,1,15.2937,75.1704,4,0,1,0,1,826,826,3
14441,16,4,4,10,1,12.7061,77.357,17,0,7,0,0,782,872,2
14442,8,3,5,9,1,14.3944,75.88,11,1,5,0,0,778,778,2
14443,4,11,2,2,2,13.2831,77.6046,2,0,10,0,1,767,913,3
14444,6,18,5,11,1,17.9233,77.5732,6,2,3,0,0,840,922,2
14445,9,10,1,6,1,13.0561,76.1554,10,3,7,0,0,838,926,2
14446,3,8,2,3,2,15.8934,74.5179,11,6,12,1,0,790,972,3
14447,5,16,2,2,2,12.9747,77.6503,9,1,7,0,0,761,925,3
14448,20,9,1,5,2,16.9037,75.6846,0,2,3,0,1,816,897,3
14449,4,11,1,7,2,13.2815,77.6136,16,2,1,0,0,767,913,3
14450,13,2,4,10,2,12.5644,76.8779,12,4,4,0,0,818,904,3
14451,19,7,5,1,1,13.3696,74.811,23,0,1,0,1,887,963,3
14452,10,15,5,11,1,15.3141,75.1005,12,5,3,1,0,826,826,2
14453,10,15,3,8,2,15.4288,75.1666,20,2,3,0,0,826,826,3
14454,12,14,2,3,1,13.1246,78.1585,22,5,10,1,1,835,908,3
14455,20,9,2,12,2,16.7541,75.6484,18,5,7,1,0,816,897,3
14456,17,6,4,10,2,13.9782,75.6432,3,4,10,0,1,869,951,3
14457,17,6,1,6,1,13.9777,75.6444,7,2,11,0,0,869,951,2
14458,13,2,1,6,2,12.5615,76.9358,4,6,10,1,1,818,904,3
14459,19,7,1,6,2,13.3733,74.7971,11,5,9,1,0,887,963,3
14460,3,8,5,9,1,15.8579,74.5569,3,0,2,0,1,790,972,3
14461,7,20,2,12,1,13.2611,75.7628,7,4,3,0,0,704,879,2
14462,10,15,2,2,1,15.3269,75.1295,5,5,3,1,1,826,826,3
14463,8,3,2,3,2,14.491,75.9657,3,1,3,0,1,778,778,3
14464,9,10,1,5,1,13.0587,76.1179,14,5,4,1,0,838,926,2
14465,3,8,2,12,1,15.9288,74.4418,21,0,6,0,0,790,972,2
14466,11,17,1,6,2,17.261,76.8664,0,2,10,0,1,717,873,3
14467,19,7,2,2,2,13.2761,74.7783,16,6,11,1,0,887,963,3
14468,17,6,2,3,1,14.0021,75.5751,1,0,8,0,1,869,951,3
14469,5,16,5,1,1,12.9633,77.6081,10,6,5,1,0,761,925,2
14470,11,17,5,11,1,17.3668,76.7944,1,5,6,1,1,717,873,2
14471,4,11,2,3,1,13.2382,77.4904,21,2,4,0,0,767,913,2
14472,8,3,5,9,1,14.4617,75.8494,10,6,1,1,0,778,778,2
14473,15,1,3,4,2,12.3532,76.6936,19,2,5,0,0,786,908,3
14474,14,12,2,12,1,12.9516,74.8774,23,3,2,0,1,778,778,3
14475,16,4,3,8,2,12.7455,77.3254,19,3,10,0,0,782,872,3
14476,13,2,3,4,2,12.5675,76.8975,22,0,5,0,1,818,904,3
14477,3,8,2,3,1,15.882,74.4925,15,3,9,0,0,790,972,2
14478,6,18,1,5,1,17.953,77.5474,4,0,11,0,1,840,922,3
14479,10,15,2,3,2,15.4273,75.1758,13,2,1,0,0,826,826,3
14480,6,18,2,2,1,17.9826,77.5014,10,4,9,0,0,840,922,2
14481,19,7,1,7,2,13.2609,74.6929,7,6,1,1,0,887,963,3
14482,18,13,5,1,2,13.2985,77.0772,18,3,2,0,0,834,916,3
14483,2,5,2,3,1,15.1724,76.8536,6,4,9,0,0,763,934,2
14484,16,4,1,7,2,12.7196,77.2019,12,3,12,0,0,782,872,3
14485,20,9,5,1,2,16.8927,75.6373,17,0,11,0,0,816,897,3
14486,20,9,2,2,2,16.7515,75.7755,23,1,11,0,1,816,897,3
14487,14,12,3,8,2,12.9581,74.9115,23,6,9,1,1,778,778,3
14488,9,10,1,7,2,12.9879,76.0733,20,0,8,0,0,838,926,3
14489,3,8,2,3,2,15.8165,74.459,6,1,12,0,0,790,972,3
14490,15,1,3,8,2,12.3069,76.7102,13,1,7,0,0,786,908,3
14491,13,2,1,7,2,12.497,76.9036,21,0,8,0,0,818,904,3
14492,5,16,3,4,1,12.9914,77.6729,17,2,10,0,0,761,925,2
14493,4,11,2,3,2,13.2311,77.5013,22,5,8,1,1,767,913,3
14494,8,3,4,10,1,14.4747,75.9779,10,3,9,0,0,778,778,2
14495,19,7,5,9,1,13.2688,74.8123,17,3,2,0,0,887,963,2
14496,2,5,1,7,1,15.1978,76.9778,12,1,8,0,0,763,934,2
14497,6,18,4,10,1,17.8553,77.5728,13,5,5,1,0,840,922,2
14498,4,11,3,8,1,13.2189,77.5317,0,5,7,1,1,767,913,2
14499,13,2,5,9,1,12.5967,76.9061,2,1,2,0,1,818,904,3
14500,14,12,5,9,2,12.8634,74.849,3,1,12,0,1,778,778,3
14501,5,16,3,8,1,13.0131,77.6254,8,1,3,0,0,761,925,2
14502,16,4,5,9,1,12.7814,77.3184,5,3,4,0,1,782,872,3
14503,8,3,4,10,2,14.4869,75.9695,5,1,10,0,1,778,778,3
14504,14,12,2,12,1,12.8875,74.8778,22,2,9,0,1,778,778,3
14505,13,2,5,1,1,12.5778,76.8906,5,4,9,0,1,818,904,3
14506,18,13,5,11,2,13.2702,77.072,13,2,2,0,0,834,916,3
14507,18,13,2,12,1,13.3872,77.0729,12,1,3,0,0,834,916,2
14508,5,16,1,5,1,13.0361,77.6153,3,3,6,0,1,761,925,2
14509,18,13,2,3,2,13.394,77.0677,15,6,4,1,0,834,916,3
14510,14,12,5,11,2,12.9024,74.8033,22,2,4,0,1,778,778,3
14511,5,16,2,3,2,12.999,77.5752,5,3,5,0,1,761,925,3
14512,7,20,5,9,1,13.392,75.7007,19,3,4,0,0,704,879,2
14513,9,10,5,11,1,12.9499,76.1215,23,0,7,0,1,838,926,3
14514,18,13,5,1,1,13.322,77.1184,1,2,8,0,1,834,916,3
14515,5,16,2,2,2,12.9352,77.6555,23,5,2,1,1,761,925,3
14516,14,12,1,5,2,12.9245,74.8017,14,6,7,1,0,778,778,3
14517,15,1,2,12,2,12.3632,76.5917,6,6,6,1,0,786,908,3
14518,9,10,5,9,2,13.0733,76.1168,2,1,5,0,1,838,926,3
14519,20,9,2,12,1,16.8904,75.7679,20,3,1,0,0,816,897,2
14520,19,7,4,10,1,13.4146,74.7267,14,2,1,0,0,887,963,2
14521,6,18,5,11,1,17.9123,77.5149,10,6,8,1,0,840,922,2
14522,5,16,2,2,2,12.9483,77.5362,17,1,9,0,0,761,925,3
14523,3,8,2,2,1,15.7781,74.5547,21,6,10,1,0,790,972,2
14524,13,2,2,12,1,12.5092,76.9046,23,0,5,0,1,818,904,3
14525,7,20,1,6,2,13.3456,75.7849,11,3,12,0,0,704,879,3
14526,17,6,3,4,1,13.8734,75.4967,23,6,11,1,1,869,951,3
14527,13,2,5,11,1,12.5647,76.8624,21,1,12,0,0,818,904,2
14528,8,3,1,6,1,14.408,75.8707,2,6,7,1,1,778,778,3
14529,19,7,2,3,2,13.367,74.7633,0,3,4,0,1,887,963,3
14530,18,13,3,4,1,13.4076,77.1208,6,2,4,0,0,834,916,2
14531,1,19,1,5,1,16.1723,75.765,23,1,3,0,1,716,716,2
14532,13,2,2,2,1,12.477,76.8598,14,0,1,0,0,818,904,2
14533,9,10,1,5,1,13.0758,76.0383,6,1,2,0,0,838,926,2
14534,7,20,3,8,2,13.2691,75.7054,3,4,10,0,1,704,879,3
14535,6,18,1,7,2,17.9602,77.4546,16,6,2,1,0,840,922,3
14536,8,3,3,4,1,14.5397,75.8767,15,5,3,1,0,778,778,2
14537,15,1,2,2,2,12.349,76.6478,9,6,6,1,0,786,908,3
14538,1,19,1,6,2,16.1428,75.7479,15,3,1,0,0,716,716,3
14539,16,4,5,11,1,12.6667,77.2169,2,4,10,0,1,782,872,3
14540,13,2,2,2,1,12.5736,76.8704,1,4,8,0,1,818,904,3
14541,20,9,2,12,2,16.7644,75.6975,21,4,10,0,0,816,897,3
14542,9,10,3,4,2,13.0137,76.0216,11,1,12,0,0,838,926,3
14543,7,20,1,6,2,13.2402,75.6991,21,0,9,0,0,704,879,3
14544,1,19,1,7,1,16.1433,75.6539,11,0,4,0,0,716,716,2
14545,5,16,2,2,2,12.933,77.6407,1,0,9,0,1,761,925,3
14546,16,4,3,8,1,12.6982,77.2469,13,4,7,0,0,782,872,2
14547,12,14,1,7,1,13.0819,78.0789,10,2,8,0,0,835,908,2
14548,17,6,2,12,2,13.9533,75.5839,23,1,6,0,1,869,951,3
14549,12,14,1,5,1,13.1282,78.1913,21,1,5,0,0,835,908,2
14550,18,13,1,5,1,13.3639,77.1711,23,0,10,0,1,834,916,3
14551,9,10,5,1,2,13.0154,76.0271,19,5,6,1,0,838,926,3
14552,17,6,2,2,2,13.8764,75.4987,3,4,6,0,1,869,951,3
14553,10,15,3,8,1,15.4247,75.0794,10,2,1,0,0,826,826,2
14554,10,15,2,12,1,15.299,75.0757,23,5,12,1,1,826,826,3
14555,1,19,4,10,1,16.1742,75.6725,12,6,10,1,0,716,716,2
14556,19,7,4,10,2,13.3886,74.6845,13,5,8,1,0,887,963,3
14557,8,3,3,8,2,14.4377,75.8486,7,0,6,0,0,778,778,3
14558,5,16,3,8,2,12.9975,77.6081,12,1,9,0,0,761,925,3
14559,18,13,5,11,1,13.2997,77.1805,19,3,6,0,0,834,916,2
14560,3,8,5,1,2,15.8789,74.4695,6,3,2,0,0,790,972,3
14561,19,7,2,3,1,13.3442,74.7156,7,6,6,1,0,887,963,2
14562,15,1,3,8,1,12.3037,76.6936,8,4,8,0,0,786,908,2
14563,7,20,4,10,2,13.2461,75.7083,12,3,3,0,0,704,879,3
14564,11,17,2,2,2,17.3705,76.8117,7,4,7,0,0,717,873,3
14565,1,19,5,1,1,16.1684,75.7317,2,1,10,0,1,716,716,2
14566,2,5,5,11,2,15.2187,76.8953,5,0,7,0,1,763,934,3
14567,17,6,1,5,2,13.9142,75.6204,18,2,6,0,0,869,951,3
14568,11,17,2,3,2,17.3802,76.8082,9,0,1,0,0,717,873,3
14569,1,19,2,12,2,16.2409,75.6963,9,2,8,0,0,716,716,3
14570,10,15,2,12,2,15.3787,75.1524,23,6,1,1,1,826,826,3
14571,7,20,1,7,1,13.2486,75.7245,0,1,1,0,1,704,879,2
14572,6,18,5,9,2,17.8983,77.5704,22,3,12,0,1,840,922,3
14573,9,10,5,1,1,13.06,76.068,23,1,5,0,1,838,926,3
14574,12,14,2,12,1,13.1397,78.1972,7,4,2,0,0,835,908,2
14575,7,20,4,10,1,13.2986,75.7895,13,6,9,1,0,704,879,2
14576,20,9,5,11,2,16.7585,75.6954,12,6,7,1,0,816,897,3
14577,8,3,3,8,1,14.4172,75.915,14,5,8,1,0,778,778,2
14578,7,20,2,12,1,13.2635,75.7883,5,2,10,0,1,704,879,2
14579,8,3,2,2,1,14.5338,75.9026,0,3,11,0,1,778,778,3
14580,9,10,2,12,1,12.9756,76.0478,18,3,9,0,0,838,926,2
14581,19,7,5,11,1,13.3741,74.6703,14,1,12,0,0,887,963,2
14582,4,11,3,8,1,13.2228,77.5475,17,1,1,0,0,767,913,2
14583,3,8,3,4,1,15.8031,74.5539,12,1,3,0,0,790,972,2
14584,11,17,5,9,1,17.3834,76.861,9,5,11,1,0,717,873,2
14585,12,14,3,8,2,13.0603,78.1367,5,0,4,0,1,835,908,3
14586,19,7,5,9,2,13.2904,74.7852,6,4,7,0,0,887,963,3
14587,6,18,3,4,2,17.9647,77.5235,13,0,5,0,0,840,922,3
14588,14,12,1,7,1,12.8835,74.8684,0,4,10,0,1,778,778,3
14589,20,9,1,6,2,16.8397,75.6788,4,3,1,0,1,816,897,3
14590,7,20,2,12,2,13.3269,75.8208,20,0,4,0,0,704,879,3
14591,8,3,2,12,1,14.4582,75.8909,14,5,1,1,0,778,778,2
14592,13,2,4,10,1,12.5066,76.951,19,5,6,1,0,818,904,2
14593,10,15,5,1,2,15.3577,75.1976,2,0,1,0,1,826,826,3
14594,6,18,1,7,1,17.8768,77.5938,2,0,1,0,1,840,922,3
14595,4,11,2,12,2,13.2364,77.5875,13,4,3,0,0,767,913,3
14596,10,15,5,11,2,15.341,75.1322,22,0,6,0,1,826,826,3
14597,3,8,5,11,2,15.8482,74.5262,4,2,3,0,1,790,972,3
14598,16,4,1,6,2,12.7636,77.2963,23,6,7,1,1,782,872,3
14599,6,18,1,5,1,17.8787,77.5144,14,5,10,1,0,840,922,2
14600,13,2,1,7,1,12.5491,76.8711,21,0,3,0,0,818,904,2
14601,7,20,5,1,1,13.3319,75.7798,20,6,12,1,0,704,879,2
14602,12,14,3,8,1,13.1185,78.0597,14,2,5,0,0,835,908,2
14603,8,3,3,4,1,14.4469,75.8938,19,5,8,1,0,778,778,2
14604,6,18,5,11,2,17.8346,77.5941,4,0,5,0,1,840,922,3
14605,15,1,3,8,1,12.2273,76.6589,0,1,6,0,1,786,908,3
14606,19,7,1,7,2,13.3907,74.7521,10,3,2,0,0,887,963,3
14607,5,16,4,10,2,12.9023,77.6699,20,6,12,1,0,761,925,3
14608,20,9,5,9,1,16.8263,75.6798,5,0,2,0,1,816,897,3
14609,7,20,2,12,2,13.3004,75.7674,12,3,1,0,0,704,879,3
14610,6,18,2,2,2,17.8964,77.4712,4,4,2,0,1,840,922,3
14611,9,10,3,4,2,12.9809,76.1074,3,1,10,0,1,838,926,3
14612,18,13,2,12,1,13.3829,77.1341,22,0,4,0,1,834,916,3
14613,17,6,1,6,1,13.917,75.56,4,5,6,1,1,869,951,3
14614,15,1,3,8,2,12.273,76.6479,18,5,2,1,0,786,908,3
14615,15,1,5,11,1,12.294,76.6171,3,3,7,0,1,786,908,3
14616,10,15,1,6,1,15.3269,75.1627,6,0,6,0,0,826,826,2
14617,7,20,1,5,2,13.2409,75.7217,8,6,6,1,0,704,879,3
14618,15,1,5,11,2,12.2324,76.6872,13,5,10,1,0,786,908,3
14619,13,2,2,3,2,12.5186,76.9717,17,1,8,0,0,818,904,3
14620,19,7,3,8,2,13.2795,74.7537,0,3,3,0,1,887,963,3
14621,4,11,1,6,2,13.3313,77.5565,6,0,10,0,0,767,913,3
14622,12,14,2,2,2,13.1007,78.0737,10,6,2,1,0,835,908,3
14623,20,9,1,7,2,16.7986,75.7723,14,3,10,0,0,816,897,3
14624,19,7,5,11,1,13.2922,74.6978,20,3,10,0,0,887,963,2
14625,18,13,4,10,1,13.3059,77.0966,8,6,7,1,0,834,916,2
14626,15,1,3,8,2,12.3068,76.636,3,1,5,0,1,786,908,3
14627,12,14,3,4,2,13.1038,78.1746,19,4,2,0,0,835,908,3
14628,4,11,5,9,2,13.3175,77.5662,15,0,7,0,0,767,913,3
14629,3,8,2,3,2,15.8779,74.5347,10,6,8,1,0,790,972,3
14630,2,5,1,7,1,15.1943,76.9524,2,3,5,0,1,763,934,2
14631,18,13,1,5,1,13.3372,77.1779,7,5,6,1,0,834,916,2
14632,19,7,1,5,2,13.3117,74.7486,20,1,3,0,0,887,963,3
14633,4,11,3,4,1,13.2986,77.4749,4,0,6,0,1,767,913,2
14634,4,11,2,2,1,13.2541,77.5195,4,3,1,0,1,767,913,2
14635,16,4,1,6,1,12.6833,77.3152,15,0,11,0,0,782,872,2
14636,8,3,2,3,1,14.4061,75.9498,23,3,8,0,1,778,778,3
14637,12,14,1,7,1,13.1939,78.1446,19,6,4,1,0,835,908,2
14638,5,16,1,5,2,13.0173,77.6136,0,1,5,0,1,761,925,3
14639,2,5,2,2,1,15.1755,76.8719,7,5,5,1,0,763,934,2
14640,5,16,2,3,2,12.9411,77.5664,0,5,3,1,1,761,925,3
14641,15,1,3,8,1,12.352,76.612,15,3,7,0,0,786,908,2
14642,15,1,1,5,1,12.2356,76.6282,19,5,6,1,0,786,908,2
14643,4,11,1,6,2,13.3169,77.6177,2,5,1,1,1,767,913,3
14644,20,9,5,11,1,16.9036,75.7295,4,2,4,0,1,816,897,3
14645,13,2,3,4,2,12.5609,76.8205,8,1,1,0,0,818,904,3
14646,11,17,3,8,2,17.2987,76.7922,1,0,7,0,1,717,873,3
14647,7,20,3,4,2,13.3036,75.7764,1,0,11,0,1,704,879,3
14648,17,6,2,3,1,13.998,75.6333,23,4,3,0,1,869,951,3
14649,15,1,1,7,1,12.3635,76.6576,9,4,7,0,0,786,908,2
14650,1,19,3,4,2,16.1844,75.6706,6,3,5,0,0,716,716,3
14651,4,11,1,6,1,13.283,77.4974,1,1,11,0,1,767,913,2
14652,5,16,4,10,2,12.9512,77.6705,15,3,5,0,0,761,925,3
14653,10,15,3,4,1,15.4155,75.1978,8,1,3,0,0,826,826,2
14654,6,18,5,11,2,17.9186,77.5464,12,2,2,0,0,840,922,3
14655,6,18,1,5,2,17.864,77.5719,5,6,9,1,1,840,922,3
14656,20,9,5,1,1,16.8259,75.6567,2,6,6,1,1,816,897,3
14657,4,11,5,11,1,13.3028,77.5774,22,6,7,1,1,767,913,2
14658,20,9,3,8,2,16.8228,75.6689,23,6,1,1,1,816,897,3
14659,16,4,5,9,1,12.75,77.3445,17,6,3,1,0,782,872,2
14660,13,2,5,11,2,12.514,76.9097,3,6,5,1,1,818,904,3
14661,11,17,1,6,2,17.303,76.8867,14,5,7,1,0,717,873,3
14662,5,16,3,8,2,13.049,77.5385,18,1,4,0,0,761,925,3
14663,3,8,3,4,2,15.8848,74.5247,15,0,9,0,0,790,972,3
14664,11,17,2,12,1,17.3695,76.8233,9,4,5,0,0,717,873,2
14665,4,11,2,3,1,13.297,77.5345,2,0,1,0,1,767,913,2
14666,17,6,2,3,2,13.8532,75.54,3,6,12,1,1,869,951,3
14667,16,4,1,7,2,12.7836,77.2859,22,4,5,0,1,782,872,3
14668,4,11,3,8,2,13.3007,77.5118,2,6,5,1,1,767,913,3
14669,14,12,5,11,1,12.8654,74.8467,3,0,10,0,1,778,778,3
14670,14,12,3,8,2,12.9418,74.8853,3,4,6,0,1,778,778,3
14671,17,6,2,3,2,13.9799,75.6403,21,1,3,0,0,869,951,3
14672,2,5,5,9,2,15.0999,76.9284,6,2,4,0,0,763,934,3
14673,13,2,5,9,1,12.4451,76.9241,8,2,11,0,0,818,904,2
14674,10,15,1,7,1,15.3689,75.103,19,6,5,1,0,826,826,2
14675,15,1,3,4,1,12.2598,76.6405,7,1,12,0,0,786,908,2
14676,12,14,2,2,2,13.139,78.1597,10,5,9,1,0,835,908,3
14677,9,10,2,2,2,12.9336,76.044,0,2,3,0,1,838,926,3
14678,10,15,1,6,1,15.4004,75.0564,13,2,12,0,0,826,826,2
14679,3,8,2,3,2,15.9111,74.5363,20,1,3,0,0,790,972,3
14680,6,18,3,8,2,17.8562,77.585,7,1,9,0,0,840,922,3
14681,16,4,3,4,1,12.7041,77.2401,19,5,4,1,0,782,872,2
14682,8,3,2,3,1,14.4608,75.9447,4,3,12,0,1,778,778,3
14683,3,8,5,9,1,15.8996,74.5683,5,3,10,0,1,790,972,3
14684,4,11,2,2,1,13.2647,77.4751,10,1,6,0,0,767,913,2
14685,10,15,1,5,2,15.419,75.0665,21,3,10,0,0,826,826,3
14686,7,20,1,7,1,13.3069,75.7085,23,2,11,0,1,704,879,2
