CaseMasterID,ActID,SectionID,ActOrderID,SectionOrderID
3123,ITA,66D,1,1
3124,ITA,66D,1,1
3125,PMLA,3,1,1
3126,ITA,66C,1,1
3127,ITA,67,1,1
3128,ITA,66C,1,1
3129,ITA,66C,1,1
3130,ITA,66D,1,1
3131,IPC,379,1,1
3132,PMLA,3,1,1
3133,IPC,363,1,1
3134,ITA,66C,1,1
3135,ITA,66D,1,1
3136,NDPS,20,1,1
3137,ITA,66C,1,1
3138,ITA,66C,1,1
3139,IPC,363,1,1
3140,ITA,66C,1,1
3141,ITA,66D,1,1
3142,PMLA,3,1,1
3143,PMLA,3,1,1
3144,IPC,379,1,1
3145,ITA,66C,1,1
3146,NDPS,20,1,1
3147,ITA,66C,1,1
3148,ITA,67,1,1
3149,ITA,66C,1,1
3150,ITA,66C,1,1
3151,PMLA,3,1,1
3152,ITA,66C,1,1
3153,ITA,67,1,1
3154,PMLA,3,1,1
3155,ITA,66D,1,1
3156,ITA,66D,1,1
3157,ITA,66C,1,1
3158,ITA,67,1,1
3159,ITA,67,1,1
3160,ITA,66C,1,1
3161,ITA,66C,1,1
3162,ITA,67,1,1
3163,ITA,67,1,1
3164,ITA,67,1,1
3165,ITA,67,1,1
3166,NDPS,20,1,1
3167,NDPS,20,1,1
3168,PMLA,3,1,1
3169,ITA,67,1,1
3170,PMLA,3,1,1
3171,ITA,66C,1,1
3172,ITA,66D,1,1
3173,ITA,66D,1,1
3174,ITA,66D,1,1
3175,ITA,66C,1,1
3176,ITA,66C,1,1
3177,ITA,67,1,1
3178,ITA,66D,1,1
3179,IPC,302,1,1
3180,PMLA,3,1,1
3181,ITA,66C,1,1
3182,PMLA,3,1,1
3183,ITA,66C,1,1
3184,ITA,66D,1,1
3185,ITA,66D,1,1
3186,ITA,66C,1,1
3187,ITA,66C,1,1
3188,ITA,66D,1,1
3189,ITA,66C,1,1
3190,ITA,66C,1,1
3191,ITA,66C,1,1
3192,ITA,67,1,1
3193,ITA,67,1,1
3194,ITA,66C,1,1
3195,PMLA,3,1,1
3196,IPC,379,1,1
3197,PMLA,3,1,1
3198,ITA,66D,1,1
3199,ITA,66C,1,1
3200,IPC,302,1,1
3201,ITA,66D,1,1
3202,ITA,66C,1,1
3203,ITA,66C,1,1
3204,ITA,67,1,1
3205,PMLA,3,1,1
3206,ITA,66D,1,1
3207,ITA,66C,1,1
3208,PMLA,3,1,1
3209,PMLA,3,1,1
3210,PMLA,3,1,1
3211,ITA,66C,1,1
3212,ITA,66C,1,1
3213,ITA,66C,1,1
3214,NDPS,20,1,1
3215,IPC,302,1,1
3216,ITA,66C,1,1
3217,ITA,66C,1,1
3218,PMLA,3,1,1
3219,ITA,66D,1,1
3220,ITA,67,1,1
3221,ITA,66D,1,1
3222,ITA,66C,1,1
3223,ITA,66D,1,1
3224,ITA,66C,1,1
3225,IPC,379,1,1
3226,PMLA,3,1,1
3227,PMLA,3,1,1
3228,ITA,66D,1,1
3229,ITA,66C,1,1
3230,PMLA,3,1,1
3231,ITA,66D,1,1
3232,IPC,379,1,1
3233,PMLA,3,1,1
3234,ITA,66C,1,1
3235,ITA,66D,1,1
3236,ITA,66D,1,1
3237,ITA,66C,1,1
3238,IPC,379,1,1
3239,ITA,66C,1,1
3240,ITA,66C,1,1
3241,IPC,302,1,1
3242,ITA,66C,1,1
3243,PMLA,3,1,1
3244,ITA,66D,1,1
3245,ITA,66C,1,1
3246,ITA,66C,1,1
3247,ITA,66D,1,1
3248,ITA,66D,1,1
3249,PMLA,3,1,1
3250,ITA,66C,1,1
3251,ITA,67,1,1
3252,ITA,67,1,1
3253,PMLA,3,1,1
3254,ITA,66C,1,1
3255,ITA,66C,1,1
3256,PMLA,3,1,1
3257,PMLA,3,1,1
3258,ITA,66C,1,1
3259,ITA,66C,1,1
3260,ITA,66C,1,1
3261,ITA,66C,1,1
3262,PMLA,3,1,1
3263,IPC,302,1,1
3264,ITA,66C,1,1
3265,ITA,66D,1,1
3266,IPC,302,1,1
3267,ITA,66D,1,1
3268,ITA,66C,1,1
3269,PMLA,3,1,1
3270,ITA,67,1,1
3271,ITA,66C,1,1
3272,PMLA,3,1,1
3273,ITA,66D,1,1
3274,IPC,302,1,1
3275,ITA,66C,1,1
3276,ITA,67,1,1
3277,ITA,66C,1,1
3278,ITA,66C,1,1
3279,IPC,379,1,1
3280,ITA,66D,1,1
3281,ITA,66C,1,1
3282,ITA,66C,1,1
3283,ITA,66C,1,1
3284,ITA,66C,1,1
3285,ITA,66D,1,1
3286,IPC,379,1,1
3287,ITA,67,1,1
3288,ITA,66C,1,1
3289,PMLA,3,1,1
3290,ITA,66D,1,1
3291,ITA,66C,1,1
3292,ITA,67,1,1
3293,PMLA,3,1,1
3294,IPC,379,1,1
3295,ITA,66C,1,1
3296,PMLA,3,1,1
3297,ITA,66C,1,1
3298,ITA,66D,1,1
3299,IPC,302,1,1
3300,ITA,66D,1,1
3301,ITA,67,1,1
3302,PMLA,3,1,1
3303,PMLA,3,1,1
3304,PMLA,3,1,1
3305,ITA,66D,1,1
3306,ITA,66C,1,1
3307,ITA,66C,1,1
3308,PMLA,3,1,1
3309,ITA,66C,1,1
3310,ITA,66C,1,1
3311,ITA,67,1,1
3312,ITA,66D,1,1
3313,IPC,302,1,1
3314,ITA,67,1,1
3315,ITA,66D,1,1
3316,ITA,66C,1,1
3317,ITA,67,1,1
3318,ITA,67,1,1
3319,PMLA,3,1,1
3320,PMLA,3,1,1
3321,ITA,66C,1,1
3322,ITA,66D,1,1
3323,IPC,302,1,1
3324,PMLA,3,1,1
3325,ITA,66D,1,1
3326,ITA,66C,1,1
3327,ITA,66C,1,1
3328,ITA,67,1,1
3329,IPC,379,1,1
3330,IPC,363,1,1
3331,ITA,66C,1,1
3332,ITA,66D,1,1
3333,ITA,66D,1,1
3334,ITA,66C,1,1
3335,IPC,302,1,1
3336,PMLA,3,1,1
3337,IPC,363,1,1
3338,IPC,379,1,1
3339,IPC,302,1,1
3340,ITA,66C,1,1
3341,ITA,66D,1,1
3342,ITA,66C,1,1
3343,PMLA,3,1,1
3344,IPC,363,1,1
3345,ITA,67,1,1
3346,ITA,66C,1,1
3347,PMLA,3,1,1
3348,ITA,67,1,1
3349,ITA,66D,1,1
3350,ITA,66D,1,1
3351,ITA,66C,1,1
3352,ITA,66C,1,1
3353,ITA,66C,1,1
3354,PMLA,3,1,1
3355,IPC,379,1,1
3356,ITA,66C,1,1
3357,PMLA,3,1,1
3358,ITA,66C,1,1
3359,ITA,66C,1,1
3360,ITA,66C,1,1
3361,ITA,66C,1,1
3362,IPC,379,1,1
3363,ITA,66C,1,1
3364,ITA,66D,1,1
3365,PMLA,3,1,1
3366,NDPS,20,1,1
3367,PMLA,3,1,1
3368,ITA,67,1,1
3369,PMLA,3,1,1
3370,PMLA,3,1,1
3371,ITA,66C,1,1
3372,ITA,66C,1,1
3373,IPC,302,1,1
3374,ITA,67,1,1
3375,ITA,66C,1,1
3376,PMLA,3,1,1
3377,ITA,66C,1,1
3378,ITA,66C,1,1
3379,ITA,66D,1,1
3380,ITA,67,1,1
3381,ITA,66C,1,1
3382,ITA,66C,1,1
3383,ITA,66C,1,1
3384,ITA,67,1,1
3385,ITA,66C,1,1
3386,ITA,67,1,1
3387,ITA,66D,1,1
3388,ITA,66C,1,1
3389,ITA,67,1,1
3390,ITA,66C,1,1
3391,ITA,66C,1,1
3392,IPC,379,1,1
3393,ITA,67,1,1
3394,PMLA,3,1,1
3395,ITA,66C,1,1
3396,ITA,66D,1,1
3397,IPC,363,1,1
3398,ITA,66C,1,1
3399,IPC,379,1,1
3400,ITA,66C,1,1
3401,ITA,66C,1,1
3402,ITA,66C,1,1
3403,ITA,66D,1,1
3404,ITA,66D,1,1
3405,ITA,66D,1,1
3406,ITA,66C,1,1
3407,ITA,66C,1,1
3408,ITA,66D,1,1
3409,PMLA,3,1,1
3410,ITA,66C,1,1
3411,PMLA,3,1,1
3412,ITA,67,1,1
3413,ITA,66D,1,1
3414,IPC,302,1,1
3415,NDPS,20,1,1
3416,IPC,302,1,1
3417,NDPS,20,1,1
3418,ITA,67,1,1
3419,NDPS,20,1,1
3420,ITA,66D,1,1
3421,ITA,66D,1,1
3422,IPC,379,1,1
3423,ITA,66C,1,1
3424,ITA,66C,1,1
3425,IPC,379,1,1
3426,ITA,66D,1,1
3427,ITA,67,1,1
3428,ITA,67,1,1
3429,ITA,66C,1,1
3430,IPC,379,1,1
3431,ITA,66C,1,1
3432,ITA,66C,1,1
3433,ITA,66D,1,1
3434,ITA,66C,1,1
3435,ITA,66D,1,1
3436,IPC,302,1,1
3437,PMLA,3,1,1
3438,ITA,66C,1,1
3439,ITA,66C,1,1
3440,ITA,67,1,1
3441,ITA,66C,1,1
3442,PMLA,3,1,1
3443,ITA,67,1,1
3444,IPC,379,1,1
3445,ITA,66C,1,1
3446,ITA,66C,1,1
3447,ITA,66D,1,1
3448,IPC,363,1,1
3449,ITA,66C,1,1
3450,ITA,66C,1,1
3451,ITA,66D,1,1
3452,ITA,66C,1,1
3453,PMLA,3,1,1
3454,ITA,66C,1,1
3455,PMLA,3,1,1
3456,ITA,66C,1,1
3457,ITA,66C,1,1
3458,ITA,66C,1,1
3459,ITA,67,1,1
3460,ITA,66C,1,1
3461,ITA,66C,1,1
3462,ITA,66C,1,1
3463,ITA,66C,1,1
3464,PMLA,3,1,1
3465,ITA,66C,1,1
3466,ITA,67,1,1
3467,ITA,66D,1,1
3468,ITA,66C,1,1
3469,ITA,66C,1,1
3470,PMLA,3,1,1
3471,ITA,66C,1,1
3472,ITA,66C,1,1
3473,ITA,66C,1,1
3474,ITA,66C,1,1
3475,PMLA,3,1,1
3476,ITA,66D,1,1
3477,ITA,66C,1,1
3478,ITA,67,1,1
3479,ITA,66C,1,1
3480,ITA,67,1,1
3481,IPC,379,1,1
3482,ITA,66C,1,1
3483,ITA,66C,1,1
3484,ITA,67,1,1
3485,ITA,66D,1,1
3486,ITA,67,1,1
3487,ITA,66D,1,1
3488,ITA,66C,1,1
3489,PMLA,3,1,1
3490,IPC,379,1,1
3491,IPC,363,1,1
3492,ITA,67,1,1
3493,ITA,66C,1,1
3494,ITA,66D,1,1
3495,IPC,379,1,1
3496,ITA,66C,1,1
3497,ITA,66D,1,1
3498,PMLA,3,1,1
3499,PMLA,3,1,1
3500,ITA,67,1,1
3501,ITA,66C,1,1
3502,ITA,66D,1,1
3503,ITA,66C,1,1
3504,ITA,66D,1,1
3505,PMLA,3,1,1
3506,ITA,66D,1,1
3507,ITA,66C,1,1
3508,ITA,66D,1,1
3509,ITA,67,1,1
3510,ITA,66D,1,1
3511,ITA,66D,1,1
3512,PMLA,3,1,1
3513,ITA,66D,1,1
3514,ITA,66C,1,1
3515,ITA,66D,1,1
3516,IPC,379,1,1
3517,PMLA,3,1,1
3518,IPC,379,1,1
3519,ITA,66C,1,1
3520,ITA,66C,1,1
3521,ITA,66C,1,1
3522,ITA,67,1,1
3523,ITA,66D,1,1
3524,ITA,66C,1,1
3525,ITA,66C,1,1
3526,ITA,66C,1,1
3527,ITA,66C,1,1
3528,PMLA,3,1,1
3529,ITA,66D,1,1
3530,PMLA,3,1,1
3531,ITA,66C,1,1
3532,ITA,66C,1,1
3533,IPC,379,1,1
3534,ITA,66D,1,1
3535,ITA,66D,1,1
3536,ITA,67,1,1
3537,PMLA,3,1,1
3538,PMLA,3,1,1
3539,ITA,67,1,1
3540,ITA,66D,1,1
3541,ITA,66C,1,1
3542,ITA,66D,1,1
3543,ITA,66C,1,1
3544,ITA,66C,1,1
3545,ITA,66D,1,1
3546,ITA,66C,1,1
3547,IPC,302,1,1
3548,ITA,67,1,1
3549,ITA,66D,1,1
3550,ITA,66D,1,1
3551,ITA,66D,1,1
3552,ITA,66D,1,1
3553,PMLA,3,1,1
3554,ITA,66C,1,1
3555,ITA,66D,1,1
3556,IPC,379,1,1
3557,ITA,67,1,1
3558,IPC,379,1,1
3559,ITA,66C,1,1
3560,ITA,66C,1,1
3561,ITA,66D,1,1
3562,PMLA,3,1,1
3563,PMLA,3,1,1
3564,PMLA,3,1,1
3565,ITA,66C,1,1
3566,PMLA,3,1,1
3567,ITA,67,1,1
3568,ITA,66C,1,1
3569,ITA,66C,1,1
3570,ITA,66C,1,1
3571,ITA,66D,1,1
3572,ITA,66D,1,1
3573,NDPS,20,1,1
3574,ITA,66C,1,1
3575,ITA,66C,1,1
3576,ITA,66C,1,1
3577,NDPS,20,1,1
3578,PMLA,3,1,1
3579,ITA,66C,1,1
3580,PMLA,3,1,1
3581,PMLA,3,1,1
3582,PMLA,3,1,1
3583,PMLA,3,1,1
3584,ITA,66D,1,1
3585,ITA,66C,1,1
3586,ITA,66D,1,1
3587,ITA,66C,1,1
3588,IPC,379,1,1
3589,ITA,66D,1,1
3590,ITA,66C,1,1
3591,ITA,66C,1,1
3592,ITA,67,1,1
3593,IPC,302,1,1
3594,ITA,66C,1,1
3595,ITA,66C,1,1
3596,IPC,302,1,1
3597,ITA,66C,1,1
3598,ITA,66C,1,1
3599,ITA,66C,1,1
3600,ITA,67,1,1
3601,PMLA,3,1,1
3602,ITA,66C,1,1
3603,ITA,66D,1,1
3604,PMLA,3,1,1
3605,PMLA,3,1,1
3606,ITA,67,1,1
3607,ITA,66C,1,1
3608,ITA,66C,1,1
3609,ITA,66D,1,1
3610,ITA,66C,1,1
3611,ITA,66D,1,1
3612,ITA,67,1,1
3613,ITA,66D,1,1
3614,ITA,66D,1,1
3615,IPC,379,1,1
3616,ITA,66D,1,1
3617,ITA,66C,1,1
3618,IPC,302,1,1
3619,PMLA,3,1,1
3620,ITA,67,1,1
3621,ITA,66C,1,1
3622,IPC,379,1,1
3623,ITA,66C,1,1
3624,IPC,379,1,1
3625,ITA,66D,1,1
3626,ITA,67,1,1
3627,PMLA,3,1,1
3628,ITA,66C,1,1
3629,ITA,66D,1,1
3630,ITA,67,1,1
3631,IPC,379,1,1
3632,NDPS,20,1,1
3633,IPC,302,1,1
3634,ITA,66C,1,1
3635,ITA,66D,1,1
3636,ITA,66C,1,1
3637,PMLA,3,1,1
3638,ITA,66C,1,1
3639,ITA,66D,1,1
3640,ITA,66C,1,1
3641,PMLA,3,1,1
3642,PMLA,3,1,1
3643,ITA,66D,1,1
3644,ITA,67,1,1
3645,ITA,66D,1,1
3646,ITA,66D,1,1
3647,ITA,66C,1,1
3648,ITA,66C,1,1
3649,ITA,66C,1,1
3650,NDPS,20,1,1
3651,ITA,67,1,1
3652,ITA,67,1,1
3653,ITA,66D,1,1
3654,ITA,66C,1,1
3655,ITA,67,1,1
3656,ITA,66C,1,1
3657,ITA,66C,1,1
3658,ITA,66C,1,1
3659,ITA,67,1,1
3660,ITA,66D,1,1
3661,ITA,66C,1,1
3662,ITA,66C,1,1
3663,ITA,66C,1,1
3664,NDPS,20,1,1
3665,ITA,66C,1,1
3666,ITA,66C,1,1
3667,PMLA,3,1,1
3668,ITA,66D,1,1
3669,ITA,66D,1,1
3670,ITA,66D,1,1
3671,NDPS,20,1,1
3672,IPC,363,1,1
3673,IPC,379,1,1
3674,ITA,66C,1,1
3675,ITA,66D,1,1
3676,ITA,66D,1,1
3677,ITA,66D,1,1
3678,PMLA,3,1,1
3679,ITA,66D,1,1
3680,ITA,66D,1,1
3681,ITA,67,1,1
3682,IPC,302,1,1
3683,ITA,66C,1,1
3684,ITA,66C,1,1
3685,ITA,66D,1,1
3686,NDPS,20,1,1
3687,ITA,66C,1,1
3688,ITA,66C,1,1
3689,ITA,66D,1,1
3690,PMLA,3,1,1
3691,ITA,66C,1,1
3692,ITA,67,1,1
3693,ITA,66C,1,1
3694,ITA,66D,1,1
3695,ITA,67,1,1
3696,ITA,66D,1,1
3697,ITA,66D,1,1
3698,ITA,66C,1,1
3699,PMLA,3,1,1
3700,ITA,67,1,1
3701,ITA,67,1,1
3702,ITA,66C,1,1
3703,IPC,379,1,1
3704,ITA,66C,1,1
3705,ITA,66C,1,1
3706,ITA,66C,1,1
3707,ITA,67,1,1
3708,IPC,302,1,1
3709,ITA,66D,1,1
3710,ITA,66C,1,1
3711,ITA,66D,1,1
3712,IPC,379,1,1
3713,ITA,66C,1,1
3714,ITA,66C,1,1
3715,PMLA,3,1,1
3716,IPC,363,1,1
3717,ITA,66C,1,1
3718,IPC,363,1,1
3719,ITA,66D,1,1
3720,ITA,66D,1,1
3721,ITA,66C,1,1
3722,ITA,66C,1,1
3723,ITA,67,1,1
3724,ITA,66D,1,1
3725,PMLA,3,1,1
3726,PMLA,3,1,1
3727,ITA,66D,1,1
3728,ITA,66C,1,1
3729,ITA,66D,1,1
3730,ITA,67,1,1
3731,ITA,66C,1,1
3732,ITA,67,1,1
3733,ITA,66D,1,1
3734,ITA,66C,1,1
3735,ITA,67,1,1
3736,IPC,302,1,1
3737,ITA,66C,1,1
3738,ITA,66C,1,1
3739,PMLA,3,1,1
3740,ITA,66D,1,1
3741,ITA,67,1,1
3742,ITA,66D,1,1
3743,ITA,66D,1,1
3744,ITA,66C,1,1
3745,ITA,66C,1,1
3746,PMLA,3,1,1
3747,ITA,66C,1,1
3748,PMLA,3,1,1
3749,PMLA,3,1,1
3750,ITA,66D,1,1
3751,ITA,66D,1,1
3752,ITA,66D,1,1
3753,ITA,66D,1,1
3754,PMLA,3,1,1
3755,ITA,66C,1,1
3756,ITA,66C,1,1
3757,PMLA,3,1,1
3758,ITA,66D,1,1
3759,PMLA,3,1,1
3760,ITA,66C,1,1
3761,PMLA,3,1,1
3762,ITA,66C,1,1
3763,ITA,67,1,1
3764,ITA,66C,1,1
3765,NDPS,20,1,1
3766,ITA,66C,1,1
3767,ITA,66D,1,1
3768,ITA,66C,1,1
3769,ITA,67,1,1
3770,ITA,66D,1,1
3771,PMLA,3,1,1
3772,ITA,67,1,1
3773,ITA,66C,1,1
3774,ITA,66C,1,1
3775,ITA,66C,1,1
3776,IPC,302,1,1
3777,ITA,66D,1,1
3778,IPC,379,1,1
3779,ITA,66D,1,1
3780,ITA,67,1,1
3781,ITA,66C,1,1
3782,IPC,302,1,1
3783,ITA,66C,1,1
3784,ITA,66C,1,1
3785,PMLA,3,1,1
3786,ITA,66C,1,1
3787,ITA,66D,1,1
3788,ITA,66C,1,1
3789,PMLA,3,1,1
3790,ITA,67,1,1
3791,ITA,66C,1,1
3792,ITA,66C,1,1
3793,IPC,302,1,1
3794,ITA,67,1,1
3795,ITA,66D,1,1
3796,ITA,66D,1,1
3797,PMLA,3,1,1
3798,PMLA,3,1,1
3799,ITA,66C,1,1
3800,ITA,66C,1,1
3801,ITA,66C,1,1
3802,ITA,66D,1,1
3803,ITA,67,1,1
3804,ITA,66C,1,1
3805,ITA,66D,1,1
3806,ITA,67,1,1
3807,ITA,66D,1,1
3808,ITA,66C,1,1
3809,ITA,67,1,1
3810,PMLA,3,1,1
3811,NDPS,20,1,1
3812,NDPS,20,1,1
3813,IPC,363,1,1
3814,ITA,66D,1,1
3815,ITA,67,1,1
3816,ITA,66C,1,1
3817,ITA,66C,1,1
3818,PMLA,3,1,1
3819,ITA,67,1,1
3820,ITA,67,1,1
3821,ITA,67,1,1
3822,PMLA,3,1,1
3823,IPC,379,1,1
3824,ITA,66C,1,1
3825,PMLA,3,1,1
3826,ITA,66C,1,1
3827,ITA,66D,1,1
3828,ITA,67,1,1
3829,ITA,66C,1,1
3830,NDPS,20,1,1
3831,ITA,66C,1,1
3832,ITA,66D,1,1
3833,ITA,66C,1,1
3834,NDPS,20,1,1
3835,ITA,66C,1,1
3836,PMLA,3,1,1
3837,ITA,66D,1,1
3838,ITA,67,1,1
3839,IPC,379,1,1
3840,ITA,66D,1,1
3841,PMLA,3,1,1
3842,ITA,66C,1,1
3843,ITA,66C,1,1
3844,ITA,67,1,1
3845,ITA,66C,1,1
3846,ITA,66C,1,1
3847,ITA,66C,1,1
3848,IPC,379,1,1
3849,ITA,66D,1,1
3850,ITA,66C,1,1
3851,ITA,66C,1,1
3852,ITA,66C,1,1
3853,IPC,379,1,1
3854,ITA,66C,1,1
3855,PMLA,3,1,1
3856,ITA,66D,1,1
3857,ITA,66C,1,1
3858,ITA,66C,1,1
3859,PMLA,3,1,1
3860,PMLA,3,1,1
3861,IPC,302,1,1
3862,ITA,67,1,1
3863,ITA,66C,1,1
3864,PMLA,3,1,1
3865,IPC,363,1,1
3866,IPC,302,1,1
3867,ITA,66C,1,1
3868,IPC,379,1,1
3869,IPC,379,1,1
3870,ITA,67,1,1
3871,PMLA,3,1,1
3872,IPC,379,1,1
3873,NDPS,20,1,1
3874,ITA,66C,1,1
3875,ITA,67,1,1
3876,PMLA,3,1,1
3877,ITA,66C,1,1
3878,ITA,66C,1,1
3879,ITA,66C,1,1
3880,IPC,379,1,1
3881,ITA,66C,1,1
3882,ITA,66C,1,1
3883,ITA,67,1,1
3884,PMLA,3,1,1
3885,ITA,66C,1,1
3886,ITA,66C,1,1
3887,PMLA,3,1,1
3888,ITA,66D,1,1
3889,ITA,66C,1,1
3890,ITA,66C,1,1
3891,PMLA,3,1,1
3892,ITA,66C,1,1
3893,ITA,66D,1,1
3894,IPC,379,1,1
3895,PMLA,3,1,1
3896,ITA,67,1,1
3897,IPC,379,1,1
3898,ITA,67,1,1
3899,IPC,302,1,1
3900,ITA,67,1,1
3901,ITA,66D,1,1
3902,ITA,67,1,1
3903,ITA,66C,1,1
3904,ITA,67,1,1
3905,ITA,66C,1,1
3906,ITA,66D,1,1
3907,ITA,67,1,1
3908,ITA,66C,1,1
3909,ITA,67,1,1
3910,IPC,302,1,1
3911,ITA,66D,1,1
3912,ITA,66C,1,1
3913,ITA,66C,1,1
3914,ITA,66C,1,1
3915,PMLA,3,1,1
3916,PMLA,3,1,1
3917,ITA,66C,1,1
3918,ITA,67,1,1
3919,ITA,66D,1,1
3920,ITA,66C,1,1
3921,ITA,66D,1,1
3922,IPC,363,1,1
3923,PMLA,3,1,1
3924,ITA,66C,1,1
3925,ITA,66D,1,1
3926,ITA,66C,1,1
3927,ITA,66C,1,1
3928,IPC,302,1,1
3929,ITA,66C,1,1
3930,IPC,379,1,1
3931,ITA,66C,1,1
3932,ITA,67,1,1
3933,ITA,67,1,1
3934,ITA,66C,1,1
3935,ITA,66C,1,1
3936,ITA,66D,1,1
3937,ITA,66C,1,1
3938,PMLA,3,1,1
3939,ITA,66C,1,1
3940,ITA,67,1,1
3941,ITA,67,1,1
3942,ITA,66C,1,1
3943,ITA,66D,1,1
3944,ITA,66C,1,1
3945,ITA,66C,1,1
3946,PMLA,3,1,1
3947,ITA,66D,1,1
3948,PMLA,3,1,1
3949,ITA,66C,1,1
3950,PMLA,3,1,1
3951,ITA,66C,1,1
3952,ITA,66C,1,1
3953,ITA,66C,1,1
3954,ITA,66C,1,1
3955,ITA,66C,1,1
3956,ITA,66C,1,1
3957,PMLA,3,1,1
3958,PMLA,3,1,1
3959,ITA,66D,1,1
3960,ITA,66D,1,1
3961,ITA,66C,1,1
3962,PMLA,3,1,1
3963,ITA,67,1,1
3964,ITA,66C,1,1
3965,ITA,66C,1,1
3966,ITA,66C,1,1
3967,IPC,302,1,1
3968,ITA,66D,1,1
3969,PMLA,3,1,1
3970,ITA,66D,1,1
3971,ITA,66D,1,1
3972,ITA,67,1,1
3973,NDPS,20,1,1
3974,ITA,66C,1,1
3975,PMLA,3,1,1
3976,IPC,302,1,1
3977,PMLA,3,1,1
3978,PMLA,3,1,1
3979,ITA,67,1,1
3980,ITA,66D,1,1
3981,ITA,66D,1,1
3982,IPC,302,1,1
3983,ITA,66D,1,1
3984,PMLA,3,1,1
3985,ITA,67,1,1
3986,ITA,66C,1,1
3987,ITA,66C,1,1
3988,ITA,66C,1,1
3989,ITA,66D,1,1
3990,ITA,66C,1,1
3991,ITA,66C,1,1
3992,ITA,66C,1,1
3993,ITA,66C,1,1
3994,ITA,66C,1,1
3995,ITA,66C,1,1
3996,ITA,66D,1,1
3997,IPC,379,1,1
3998,ITA,66C,1,1
3999,PMLA,3,1,1
4000,PMLA,3,1,1
4001,PMLA,3,1,1
4002,PMLA,3,1,1
4003,ITA,66C,1,1
4004,ITA,67,1,1
4005,ITA,67,1,1
4006,ITA,66D,1,1
4007,ITA,66D,1,1
4008,ITA,66C,1,1
4009,ITA,66C,1,1
4010,PMLA,3,1,1
4011,PMLA,3,1,1
4012,ITA,66C,1,1
4013,ITA,66D,1,1
4014,ITA,66C,1,1
4015,ITA,66D,1,1
4016,ITA,66C,1,1
4017,ITA,66C,1,1
4018,ITA,66D,1,1
4019,ITA,66C,1,1
4020,ITA,66D,1,1
4021,PMLA,3,1,1
4022,ITA,67,1,1
4023,ITA,66C,1,1
4024,IPC,302,1,1
4025,IPC,379,1,1
4026,ITA,66C,1,1
4027,ITA,66C,1,1
4028,PMLA,3,1,1
4029,ITA,66D,1,1
4030,ITA,66D,1,1
4031,ITA,66D,1,1
4032,NDPS,20,1,1
4033,ITA,66D,1,1
4034,ITA,66C,1,1
4035,ITA,66D,1,1
4036,IPC,302,1,1
4037,ITA,66D,1,1
4038,ITA,66C,1,1
4039,IPC,379,1,1
4040,IPC,302,1,1
4041,PMLA,3,1,1
4042,ITA,66C,1,1
4043,ITA,67,1,1
4044,IPC,302,1,1
4045,PMLA,3,1,1
4046,ITA,66D,1,1
4047,ITA,66C,1,1
4048,ITA,67,1,1
4049,ITA,66C,1,1
4050,ITA,66C,1,1
4051,ITA,66C,1,1
4052,ITA,66C,1,1
4053,ITA,66C,1,1
4054,ITA,66C,1,1
4055,ITA,66C,1,1
4056,ITA,67,1,1
4057,ITA,67,1,1
4058,ITA,66C,1,1
4059,ITA,66D,1,1
4060,ITA,66D,1,1
4061,ITA,67,1,1
4062,ITA,66C,1,1
4063,ITA,66D,1,1
4064,IPC,379,1,1
4065,NDPS,20,1,1
4066,IPC,363,1,1
4067,ITA,66C,1,1
4068,ITA,66D,1,1
4069,ITA,66C,1,1
4070,ITA,66D,1,1
4071,ITA,66D,1,1
4072,PMLA,3,1,1
4073,ITA,66C,1,1
4074,ITA,66D,1,1
4075,ITA,66C,1,1
4076,PMLA,3,1,1
4077,ITA,66C,1,1
4078,ITA,66D,1,1
4079,NDPS,20,1,1
4080,ITA,66C,1,1
4081,ITA,67,1,1
4082,ITA,66D,1,1
4083,ITA,66C,1,1
4084,ITA,66C,1,1
4085,ITA,67,1,1
4086,ITA,66C,1,1
4087,PMLA,3,1,1
4088,ITA,66D,1,1
4089,ITA,67,1,1
4090,ITA,66D,1,1
4091,ITA,66D,1,1
4092,IPC,379,1,1
4093,PMLA,3,1,1
4094,PMLA,3,1,1
4095,ITA,66C,1,1
4096,ITA,66C,1,1
4097,ITA,67,1,1
4098,NDPS,20,1,1
4099,PMLA,3,1,1
4100,NDPS,20,1,1
4101,PMLA,3,1,1
4102,ITA,67,1,1
4103,PMLA,3,1,1
4104,ITA,66C,1,1
4105,ITA,66C,1,1
4106,ITA,66C,1,1
4107,ITA,67,1,1
4108,ITA,66D,1,1
4109,ITA,66C,1,1
4110,ITA,66D,1,1
4111,IPC,379,1,1
4112,ITA,66C,1,1
4113,ITA,66C,1,1
4114,ITA,66C,1,1
4115,ITA,66C,1,1
4116,ITA,66C,1,1
4117,ITA,66D,1,1
4118,ITA,66D,1,1
4119,ITA,66C,1,1
4120,ITA,66C,1,1
4121,IPC,379,1,1
4122,ITA,66C,1,1
4123,ITA,66C,1,1
4124,ITA,66C,1,1
4125,ITA,67,1,1
4126,ITA,66D,1,1
4127,PMLA,3,1,1
4128,ITA,66C,1,1
4129,ITA,66D,1,1
4130,IPC,379,1,1
4131,ITA,66C,1,1
4132,ITA,66C,1,1
4133,ITA,66C,1,1
4134,ITA,66C,1,1
4135,ITA,66D,1,1
4136,ITA,67,1,1
