CaseMasterID,CrimeNo,CaseNo,CrimeRegisteredDate,PolicePersonID,PoliceStationID,CaseCategoryID,GravityOffenceID,CrimeMajorHeadID,CrimeMinorHeadID,CaseStatusID,CourtID,BriefFacts
4261,100180260202500806,202500806,2025-04-13,16,15,1,1,2,5,1,19,"On 13-04-2025, a case of Dark Web Crime was reported at Kodagu Town PS, Kodagu district. Investigation taken up under IT Act."
4262,100280138202400725,202400725,2024-11-21,175,32,1,1,3,6,3,29,"On 20-11-2024, a case of Money Laundering was reported at Uttara Kannada Town PS, Uttara Kannada district. Investigation taken up under PMLA."
4263,100270812202300813,202300813,2023-07-13,3,3,1,2,2,3,4,28,"On 13-07-2023, a case of Cryptocurrency Crime was reported at Udupi Town PS, Udupi district. Investigation taken up under IT Act."
4264,100170489202400726,202400726,2024-03-16,51,22,1,2,2,3,3,18,"On 15-03-2024, a case of Cryptocurrency Crime was reported at Kalaburagi Rural PS, Kalaburagi district. Investigation taken up under IT Act."
4265,100030872202100747,202100747,2021-02-22,94,55,1,2,2,3,3,3,"On 21-02-2021, a case of Cryptocurrency Crime was reported at Khadebazar PS, Belagavi district. Investigation taken up under IT Act."
4266,200130485202100748,202100748,2021-05-16,171,45,2,2,2,4,3,17,"On 15-05-2021, a case of Cyber Crime was reported at Dharwad Town PS, Dharwad district. Investigation taken up under IT Act."
4267,100290606202200752,202200752,2022-06-10,29,27,1,2,2,4,1,30,"On 09-06-2022, a case of Cyber Crime was reported at Vijayanagara Rural PS, Vijayanagara district. Investigation taken up under IT Act."
4268,100040121202500807,202500807,2025-07-25,102,42,1,1,1,2,4,4,"On 24-07-2025, a case of Murder was reported at Bengaluru Rural Town PS, Bengaluru Rural district. Investigation taken up under IPC."
4269,100210163202300814,202300814,2023-05-24,36,31,1,1,4,7,3,22,"On 23-05-2023, a case of Drug Offence was reported at Mandya Rural PS, Mandya district. Investigation taken up under NDPS."
4270,200010440202200753,202200753,2022-12-11,107,59,2,2,2,4,3,1,"On 09-12-2022, a case of Cyber Crime was reported at Bagalkot Town PS, Bagalkot district. Investigation taken up under IT Act."
4271,100040173202500808,202500808,2025-02-02,2,2,1,2,2,3,1,4,"On 01-02-2025, a case of Cryptocurrency Crime was reported at Bengaluru Rural Rural PS, Bengaluru Rural district. Investigation taken up under IT Act."
4272,100210438202100749,202100749,2021-11-02,97,1,1,1,3,6,3,22,"On 01-11-2021, a case of Money Laundering was reported at Mandya Town PS, Mandya district. Investigation taken up under PMLA."
4273,100150229202300815,202300815,2023-05-27,117,44,1,2,2,4,3,15,"On 27-05-2023, a case of Cyber Crime was reported at Hassan Town PS, Hassan district. Investigation taken up under IT Act."
4274,100170645202300816,202300816,2023-11-21,240,56,1,1,1,1,3,18,"On 20-11-2023, a case of Kidnapping was reported at Kalaburagi Town PS, Kalaburagi district. Investigation taken up under IPC."
4275,100080382202600423,202600423,2026-03-21,136,13,1,1,2,5,4,8,"On 20-03-2026, a case of Dark Web Crime was reported at Chikkaballapur Rural PS, Chikkaballapur district. Investigation taken up under IT Act."
4276,100010796202600424,202600424,2026-03-01,35,28,1,1,3,6,1,1,"On 28-02-2026, a case of Money Laundering was reported at Bagalkot Rural PS, Bagalkot district. Investigation taken up under PMLA."
4277,100180260202500809,202500809,2025-10-10,16,15,1,2,2,4,3,19,"On 08-10-2025, a case of Cyber Crime was reported at Kodagu Town PS, Kodagu district. Investigation taken up under IT Act."
4278,100210163202400727,202400727,2024-10-23,93,31,1,2,2,4,3,22,"On 22-10-2024, a case of Cyber Crime was reported at Mandya Rural PS, Mandya district. Investigation taken up under IT Act."
4279,100190452202300817,202300817,2023-08-08,174,62,1,1,2,5,1,20,"On 07-08-2023, a case of Dark Web Crime was reported at Kolar Rural PS, Kolar district. Investigation taken up under IT Act."
4280,100230413202300818,202300818,2023-08-13,193,24,1,2,2,3,3,24,"On 12-08-2023, a case of Cryptocurrency Crime was reported at Raichur Town PS, Raichur district. Investigation taken up under IT Act."
4281,300230673202500810,202500810,2025-08-20,82,16,3,1,2,5,1,24,"On 20-08-2025, a case of Dark Web Crime was reported at Raichur Rural PS, Raichur district. Investigation taken up under IT Act."
4282,100150739202100750,202100750,2021-10-28,100,58,1,1,2,5,3,15,"On 27-10-2021, a case of Dark Web Crime was reported at Hassan Rural PS, Hassan district. Investigation taken up under IT Act."
4283,100110153202600425,202600425,2026-05-30,84,52,1,2,2,4,3,11,"On 28-05-2026, a case of Cyber Crime was reported at Mangaluru North PS, Dakshina Kannada district. Investigation taken up under IT Act."
4284,100200781202600426,202600426,2026-07-01,275,53,1,2,2,3,3,21,"On 29-06-2026, a case of Cryptocurrency Crime was reported at Koppal Rural PS, Koppal district. Investigation taken up under IT Act."
4285,100190539202500811,202500811,2025-05-18,54,5,1,1,2,5,2,17,"On 17-05-2025, a case of Dark Web Crime was reported at Kolar Town PS, Kolar district. Investigation taken up under IT Act."
4286,100250512202500812,202500812,2025-12-27,210,63,1,2,2,3,3,26,"On 26-12-2025, a case of Cryptocurrency Crime was reported at Shivamogga Rural PS, Shivamogga district. Investigation taken up under IT Act."
4287,300110371202500813,202500813,2025-11-09,272,48,3,2,2,4,2,11,"On 09-11-2025, a case of Cyber Crime was reported at Kadri PS, Dakshina Kannada district. Investigation taken up under IT Act."
4288,100280138202100751,202100751,2021-02-23,38,32,1,2,2,4,4,29,"On 22-02-2021, a case of Cyber Crime was reported at Uttara Kannada Town PS, Uttara Kannada district. Investigation taken up under IT Act."
4289,100120527202400728,202400728,2024-11-05,127,30,1,2,5,8,3,12,"On 04-11-2024, a case of Theft was reported at Davanagere Town PS, Davanagere district. Investigation taken up under IPC."
4290,100030257202100752,202100752,2021-09-29,161,61,1,2,2,4,3,3,"On 27-09-2021, a case of Cyber Crime was reported at Camp PS, Belagavi district. Investigation taken up under IT Act."
4291,100190539202200754,202200754,2022-04-29,54,5,1,2,2,4,1,20,"On 27-04-2022, a case of Cyber Crime was reported at Kolar Town PS, Kolar district. Investigation taken up under IT Act."
4292,200210438202500814,202500814,2025-07-19,97,1,2,1,2,5,2,22,"On 18-07-2025, a case of Dark Web Crime was reported at Mandya Town PS, Mandya district. Investigation taken up under IT Act."
4293,100220389202300819,202300819,2023-02-07,251,57,1,2,2,4,1,23,"On 06-02-2023, a case of Cyber Crime was reported at Krishnaraja PS, Mysuru district. Investigation taken up under IT Act."
4294,100300609202400729,202400729,2024-10-31,39,33,1,1,2,5,2,31,"On 30-10-2024, a case of Dark Web Crime was reported at Vijayapura Town PS, Vijayapura district. Investigation taken up under IT Act."
4295,100150739202100753,202100753,2021-07-16,198,58,1,2,2,4,3,15,"On 15-07-2021, a case of Cyber Crime was reported at Hassan Rural PS, Hassan district. Investigation taken up under IT Act."
4296,100220999202400730,202400730,2024-02-28,45,36,1,2,2,4,3,23,"On 27-02-2024, a case of Cyber Crime was reported at Narasimharaja PS, Mysuru district. Investigation taken up under IT Act."
4297,100270523202600427,202600427,2026-01-22,166,10,1,1,3,6,4,28,"On 20-01-2026, a case of Money Laundering was reported at Udupi Rural PS, Udupi district. Investigation taken up under PMLA."
4298,100150739202100754,202100754,2021-05-02,128,58,1,2,2,3,1,15,"On 01-05-2021, a case of Cryptocurrency Crime was reported at Hassan Rural PS, Hassan district. Investigation taken up under IT Act."
4299,100090582202600428,202600428,2026-06-01,27,25,1,2,5,8,4,9,"On 30-05-2026, a case of Theft was reported at Chikkamagaluru Rural PS, Chikkamagaluru district. Investigation taken up under IPC."
4300,100090582202400731,202400731,2024-09-23,180,25,1,1,2,5,4,9,"On 23-09-2024, a case of Dark Web Crime was reported at Chikkamagaluru Rural PS, Chikkamagaluru district. Investigation taken up under IT Act."
4301,300310672202300820,202300820,2023-05-13,25,23,3,1,2,5,3,32,"On 13-05-2023, a case of Dark Web Crime was reported at Yadgir Town PS, Yadgir district. Investigation taken up under IT Act."
4302,100150229202500815,202500815,2025-05-28,158,44,1,2,2,4,3,15,"On 28-05-2025, a case of Cyber Crime was reported at Hassan Town PS, Hassan district. Investigation taken up under IT Act."
4303,100110153202100755,202100755,2021-12-22,126,52,1,1,2,5,2,11,"On 21-12-2021, a case of Dark Web Crime was reported at Mangaluru North PS, Dakshina Kannada district. Investigation taken up under IT Act."
4304,100250861202500816,202500816,2025-04-18,249,69,1,1,4,7,3,17,"On 16-04-2025, a case of Drug Offence was reported at Shivamogga Town PS, Shivamogga district. Investigation taken up under NDPS."
4305,100300393202500817,202500817,2025-01-27,28,26,1,2,2,3,4,31,"On 26-01-2025, a case of Cryptocurrency Crime was reported at Vijayapura Rural PS, Vijayapura district. Investigation taken up under IT Act."
4306,100310477202300821,202300821,2023-04-19,123,20,1,1,2,5,1,32,"On 18-04-2023, a case of Dark Web Crime was reported at Yadgir Rural PS, Yadgir district. Investigation taken up under IT Act."
4307,100040173202200755,202200755,2022-01-26,114,2,1,2,5,8,2,4,"On 24-01-2022, a case of Theft was reported at Bengaluru Rural Rural PS, Bengaluru Rural district. Investigation taken up under IPC."
4308,100230673202100756,202100756,2021-07-31,17,16,1,1,2,5,3,24,"On 30-07-2021, a case of Dark Web Crime was reported at Raichur Rural PS, Raichur district. Investigation taken up under IT Act."
4309,100160489202400732,202400732,2024-04-12,18,17,1,2,2,4,3,16,"On 10-04-2024, a case of Cyber Crime was reported at Haveri Rural PS, Haveri district. Investigation taken up under IT Act."
4310,100310477202300822,202300822,2023-10-02,270,20,1,1,2,5,3,17,"On 30-09-2023, a case of Dark Web Crime was reported at Yadgir Rural PS, Yadgir district. Investigation taken up under IT Act."
4311,100270812202300823,202300823,2023-04-04,53,3,1,2,5,8,1,17,"On 02-04-2023, a case of Theft was reported at Udupi Town PS, Udupi district. Investigation taken up under IPC."
4312,100090807202100757,202100757,2021-02-27,260,54,1,2,2,4,4,17,"On 26-02-2021, a case of Cyber Crime was reported at Chikkamagaluru Town PS, Chikkamagaluru district. Investigation taken up under IT Act."
4313,200070186202100758,202100758,2021-06-14,173,70,2,2,2,4,3,7,"On 12-06-2021, a case of Cyber Crime was reported at Chamarajanagar Town PS, Chamarajanagar district. Investigation taken up under IT Act."
4314,100160422202400733,202400733,2024-11-07,192,67,1,2,2,4,3,16,"On 06-11-2024, a case of Cyber Crime was reported at Haveri Town PS, Haveri district. Investigation taken up under IT Act."
4315,200280205202600429,202600429,2026-03-24,221,35,2,2,2,4,3,29,"On 22-03-2026, a case of Cyber Crime was reported at Uttara Kannada Rural PS, Uttara Kannada district. Investigation taken up under IT Act."
4316,100070186202200756,202200756,2022-08-28,264,70,1,1,2,5,3,7,"On 27-08-2022, a case of Dark Web Crime was reported at Chamarajanagar Town PS, Chamarajanagar district. Investigation taken up under IT Act."
4317,100250861202600430,202600430,2026-04-08,249,69,1,1,2,5,3,26,"On 06-04-2026, a case of Dark Web Crime was reported at Shivamogga Town PS, Shivamogga district. Investigation taken up under IT Act."
4318,100300609202200757,202200757,2022-07-30,138,33,1,2,2,4,1,31,"On 29-07-2022, a case of Cyber Crime was reported at Vijayapura Town PS, Vijayapura district. Investigation taken up under IT Act."
4319,100080382202500818,202500818,2025-09-29,63,13,1,1,3,6,4,8,"On 27-09-2025, a case of Money Laundering was reported at Chikkaballapur Rural PS, Chikkaballapur district. Investigation taken up under PMLA."
4320,100210163202100759,202100759,2021-01-31,36,31,1,2,2,4,1,22,"On 29-01-2021, a case of Cyber Crime was reported at Mandya Rural PS, Mandya district. Investigation taken up under IT Act."
4321,100190539202100760,202100760,2021-08-02,5,5,1,2,2,4,3,20,"On 31-07-2021, a case of Cyber Crime was reported at Kolar Town PS, Kolar district. Investigation taken up under IT Act."
4322,200220389202100761,202100761,2021-02-02,251,57,2,2,2,4,1,23,"On 31-01-2021, a case of Cyber Crime was reported at Krishnaraja PS, Mysuru district. Investigation taken up under IT Act."
4323,100150229202500819,202500819,2025-01-14,117,44,1,1,2,5,4,15,"On 12-01-2025, a case of Dark Web Crime was reported at Hassan Town PS, Hassan district. Investigation taken up under IT Act."
4324,100150229202100762,202100762,2021-06-05,158,44,1,2,2,4,3,15,"On 04-06-2021, a case of Cyber Crime was reported at Hassan Town PS, Hassan district. Investigation taken up under IT Act."
4325,100180644202200758,202200758,2022-02-01,66,46,1,2,2,4,2,19,"On 31-01-2022, a case of Cyber Crime was reported at Kodagu Rural PS, Kodagu district. Investigation taken up under IT Act."
4326,200120527202400734,202400734,2024-01-19,127,30,2,1,3,6,2,12,"On 17-01-2024, a case of Money Laundering was reported at Davanagere Town PS, Davanagere district. Investigation taken up under PMLA."
4327,100250512202100763,202100763,2021-11-25,137,63,1,2,2,4,3,26,"On 24-11-2021, a case of Cyber Crime was reported at Shivamogga Rural PS, Shivamogga district. Investigation taken up under IT Act."
4328,100220999202300824,202300824,2023-11-11,45,36,1,2,2,3,3,23,"On 09-11-2023, a case of Cryptocurrency Crime was reported at Narasimharaja PS, Mysuru district. Investigation taken up under IT Act."
4329,300130693202600431,202600431,2026-04-25,120,11,3,2,2,4,3,13,"On 24-04-2026, a case of Cyber Crime was reported at Dharwad Rural PS, Dharwad district. Investigation taken up under IT Act."
4330,100200781202200759,202200759,2022-02-16,232,53,1,2,5,8,1,17,"On 15-02-2022, a case of Theft was reported at Koppal Rural PS, Koppal district. Investigation taken up under IPC."
4331,300080382202100764,202100764,2021-04-26,63,13,3,1,2,5,3,8,"On 26-04-2021, a case of Dark Web Crime was reported at Chikkaballapur Rural PS, Chikkaballapur district. Investigation taken up under IT Act."
4332,300240725202500820,202500820,2025-09-04,238,64,3,2,2,4,1,25,"On 02-09-2025, a case of Cyber Crime was reported at Ramanagara Town PS, Ramanagara district. Investigation taken up under IT Act."
4333,200020675202300825,202300825,2023-07-10,153,66,2,1,2,5,3,2,"On 08-07-2023, a case of Dark Web Crime was reported at Ballari Rural PS, Ballari district. Investigation taken up under IT Act."
4334,100270812202300826,202300826,2023-05-11,53,3,1,1,1,1,4,17,"On 09-05-2023, a case of Kidnapping was reported at Udupi Town PS, Udupi district. Investigation taken up under IPC."
4335,100310672202200760,202200760,2022-04-29,31,23,1,1,3,6,1,32,"On 29-04-2022, a case of Money Laundering was reported at Yadgir Town PS, Yadgir district. Investigation taken up under PMLA."
4336,100020891202500821,202500821,2025-10-15,4,4,1,1,3,6,3,2,"On 15-10-2025, a case of Money Laundering was reported at Ballari Town PS, Ballari district. Investigation taken up under PMLA."
4337,300080234202200761,202200761,2022-09-03,196,8,3,2,2,4,2,17,"On 01-09-2022, a case of Cyber Crime was reported at Chikkaballapur Town PS, Chikkaballapur district. Investigation taken up under IT Act."
4338,100010440202200762,202200762,2022-03-06,255,59,1,2,2,4,1,1,"On 05-03-2022, a case of Cyber Crime was reported at Bagalkot Town PS, Bagalkot district. Investigation taken up under IT Act."
4339,100060803202500822,202500822,2025-12-27,78,47,1,2,2,3,3,6,"On 26-12-2025, a case of Cryptocurrency Crime was reported at Bidar Rural PS, Bidar district. Investigation taken up under IT Act."
4340,100060803202600432,202600432,2026-04-17,69,47,1,1,2,5,3,6,"On 16-04-2026, a case of Dark Web Crime was reported at Bidar Rural PS, Bidar district. Investigation taken up under IT Act."
4341,100240725202500823,202500823,2025-08-14,140,64,1,1,2,5,2,25,"On 13-08-2025, a case of Dark Web Crime was reported at Ramanagara Town PS, Ramanagara district. Investigation taken up under IT Act."
4342,100300393202200763,202200763,2022-01-02,226,26,1,2,2,3,3,31,"On 01-01-2022, a case of Cryptocurrency Crime was reported at Vijayapura Rural PS, Vijayapura district. Investigation taken up under IT Act."
4343,100250512202400735,202400735,2024-11-03,137,63,1,1,3,6,1,26,"On 02-11-2024, a case of Money Laundering was reported at Shivamogga Rural PS, Shivamogga district. Investigation taken up under PMLA."
4344,100250861202200764,202200764,2022-11-09,179,69,1,1,2,5,2,26,"On 07-11-2022, a case of Dark Web Crime was reported at Shivamogga Town PS, Shivamogga district. Investigation taken up under IT Act."
4345,100220538202500824,202500824,2025-05-31,225,21,1,1,3,6,2,23,"On 30-05-2025, a case of Money Laundering was reported at Saraswathipuram PS, Mysuru district. Investigation taken up under PMLA."
4346,100160489202600433,202600433,2026-03-11,188,17,1,2,5,8,3,16,"On 10-03-2026, a case of Theft was reported at Haveri Rural PS, Haveri district. Investigation taken up under IPC."
4347,100150739202400736,202400736,2024-01-24,198,58,1,2,2,3,4,15,"On 23-01-2024, a case of Cryptocurrency Crime was reported at Hassan Rural PS, Hassan district. Investigation taken up under IT Act."
4348,100300609202100765,202100765,2021-01-27,104,33,1,2,2,3,1,31,"On 27-01-2021, a case of Cryptocurrency Crime was reported at Vijayapura Town PS, Vijayapura district. Investigation taken up under IT Act."
4349,100280205202100766,202100766,2021-11-23,274,35,1,2,2,4,3,29,"On 23-11-2021, a case of Cyber Crime was reported at Uttara Kannada Rural PS, Uttara Kannada district. Investigation taken up under IT Act."
4350,100120527202500825,202500825,2025-02-09,186,30,1,1,2,5,2,17,"On 07-02-2025, a case of Dark Web Crime was reported at Davanagere Town PS, Davanagere district. Investigation taken up under IT Act."
4351,100020675202200765,202200765,2022-09-14,153,66,1,2,2,4,3,2,"On 12-09-2022, a case of Cyber Crime was reported at Ballari Rural PS, Ballari district. Investigation taken up under IT Act."
4352,100060803202300827,202300827,2023-04-10,69,47,1,2,2,3,4,17,"On 10-04-2023, a case of Cryptocurrency Crime was reported at Bidar Rural PS, Bidar district. Investigation taken up under IT Act."
4353,200030178202600434,202600434,2026-02-20,248,40,2,2,2,4,4,3,"On 19-02-2026, a case of Cyber Crime was reported at Tilakwadi PS, Belagavi district. Investigation taken up under IT Act."
4354,100300393202500826,202500826,2025-04-14,28,26,1,2,2,4,3,31,"On 14-04-2025, a case of Cyber Crime was reported at Vijayapura Rural PS, Vijayapura district. Investigation taken up under IT Act."
4355,100300393202500827,202500827,2025-08-13,226,26,1,2,2,4,3,31,"On 12-08-2025, a case of Cyber Crime was reported at Vijayapura Rural PS, Vijayapura district. Investigation taken up under IT Act."
4356,100190539202300828,202300828,2023-12-11,5,5,1,2,2,4,1,20,"On 11-12-2023, a case of Cyber Crime was reported at Kolar Town PS, Kolar district. Investigation taken up under IT Act."
4357,100040121202600435,202600435,2026-04-29,102,42,1,2,2,4,1,4,"On 27-04-2026, a case of Cyber Crime was reported at Bengaluru Rural Town PS, Bengaluru Rural district. Investigation taken up under IT Act."
4358,300220389202500828,202500828,2025-09-18,273,57,3,1,2,5,3,23,"On 17-09-2025, a case of Dark Web Crime was reported at Krishnaraja PS, Mysuru district. Investigation taken up under IT Act."
4359,200270523202100767,202100767,2021-05-15,122,10,2,1,1,2,4,28,"On 14-05-2021, a case of Murder was reported at Udupi Rural PS, Udupi district. Investigation taken up under IPC."
4360,100080234202600436,202600436,2026-06-22,196,8,1,1,4,7,2,8,"On 20-06-2026, a case of Drug Offence was reported at Chikkaballapur Town PS, Chikkaballapur district. Investigation taken up under NDPS."
4361,200130485202200766,202200766,2022-06-04,229,45,2,1,3,6,2,17,"On 02-06-2022, a case of Money Laundering was reported at Dharwad Town PS, Dharwad district. Investigation taken up under PMLA."
4362,300070186202400737,202400737,2024-01-12,264,70,3,2,2,3,3,7,"On 12-01-2024, a case of Cryptocurrency Crime was reported at Chamarajanagar Town PS, Chamarajanagar district. Investigation taken up under IT Act."
4363,100200787202200767,202200767,2022-02-07,77,19,1,1,1,2,4,21,"On 05-02-2022, a case of Murder was reported at Koppal Town PS, Koppal district. Investigation taken up under IPC."
4364,200140846202200768,202200768,2022-01-02,277,6,2,2,2,4,3,14,"On 31-12-2021, a case of Cyber Crime was reported at Gadag Rural PS, Gadag district. Investigation taken up under IT Act."
4365,100240993202500829,202500829,2025-07-07,92,12,1,1,3,6,3,25,"On 06-07-2025, a case of Money Laundering was reported at Ramanagara Rural PS, Ramanagara district. Investigation taken up under PMLA."
4366,100020675202500830,202500830,2025-07-28,197,66,1,2,5,8,1,17,"On 27-07-2025, a case of Theft was reported at Ballari Rural PS, Ballari district. Investigation taken up under IPC."
4367,100070898202400738,202400738,2024-09-02,65,7,1,2,2,4,3,7,"On 01-09-2024, a case of Cyber Crime was reported at Chamarajanagar Rural PS, Chamarajanagar district. Investigation taken up under IT Act."
4368,100210163202600437,202600437,2026-07-13,142,31,1,1,2,5,4,22,"On 12-07-2026, a case of Dark Web Crime was reported at Mandya Rural PS, Mandya district. Investigation taken up under IT Act."
4369,300010440202600438,202600438,2026-06-06,255,59,3,1,1,2,2,1,"On 05-06-2026, a case of Murder was reported at Bagalkot Town PS, Bagalkot district. Investigation taken up under IPC."
4370,100270812202100768,202100768,2021-04-04,3,3,1,2,2,3,4,28,"On 03-04-2021, a case of Cryptocurrency Crime was reported at Udupi Town PS, Udupi district. Investigation taken up under IT Act."
4371,300200781202500831,202500831,2025-07-21,149,53,3,2,2,4,2,21,"On 20-07-2025, a case of Cyber Crime was reported at Koppal Rural PS, Koppal district. Investigation taken up under IT Act."
4372,100140846202500832,202500832,2025-08-12,6,6,1,1,2,5,3,14,"On 11-08-2025, a case of Dark Web Crime was reported at Gadag Rural PS, Gadag district. Investigation taken up under IT Act."
4373,200180644202400739,202400739,2024-07-06,66,46,2,2,5,8,3,19,"On 06-07-2024, a case of Theft was reported at Kodagu Rural PS, Kodagu district. Investigation taken up under IPC."
4374,300040121202600439,202600439,2026-01-09,102,42,3,2,2,4,3,4,"On 09-01-2026, a case of Cyber Crime was reported at Bengaluru Rural Town PS, Bengaluru Rural district. Investigation taken up under IT Act."
4375,100230413202400740,202400740,2024-11-04,193,24,1,2,2,3,4,17,"On 03-11-2024, a case of Cryptocurrency Crime was reported at Raichur Town PS, Raichur district. Investigation taken up under IT Act."
4376,300080382202600440,202600440,2026-06-15,13,13,3,1,3,6,1,8,"On 13-06-2026, a case of Money Laundering was reported at Chikkaballapur Rural PS, Chikkaballapur district. Investigation taken up under PMLA."
4377,100220538202600441,202600441,2026-06-17,23,21,1,2,2,3,2,23,"On 15-06-2026, a case of Cryptocurrency Crime was reported at Saraswathipuram PS, Mysuru district. Investigation taken up under IT Act."
4378,100090582202100769,202100769,2021-03-07,27,25,1,2,2,3,3,17,"On 07-03-2021, a case of Cryptocurrency Crime was reported at Chikkamagaluru Rural PS, Chikkamagaluru district. Investigation taken up under IT Act."
4379,100040121202200769,202200769,2022-04-11,58,42,1,2,2,4,3,4,"On 11-04-2022, a case of Cyber Crime was reported at Bengaluru Rural Town PS, Bengaluru Rural district. Investigation taken up under IT Act."
4380,100140936202100770,202100770,2021-10-06,34,29,1,2,2,4,1,14,"On 05-10-2021, a case of Cyber Crime was reported at Gadag Town PS, Gadag district. Investigation taken up under IT Act."
4381,100130485202400741,202400741,2024-12-28,204,45,1,1,2,5,4,13,"On 27-12-2024, a case of Dark Web Crime was reported at Dharwad Town PS, Dharwad district. Investigation taken up under IT Act."
4382,100290838202200770,202200770,2022-06-13,223,14,1,2,5,8,3,30,"On 12-06-2022, a case of Theft was reported at Vijayanagara Town PS, Vijayanagara district. Investigation taken up under IPC."
4383,100040121202500833,202500833,2025-03-31,200,42,1,2,5,8,3,4,"On 29-03-2025, a case of Theft was reported at Bengaluru Rural Town PS, Bengaluru Rural district. Investigation taken up under IPC."
4384,100300393202500834,202500834,2025-03-21,37,26,1,2,2,4,4,31,"On 20-03-2025, a case of Cyber Crime was reported at Vijayapura Rural PS, Vijayapura district. Investigation taken up under IT Act."
4385,100060803202500835,202500835,2025-10-07,132,47,1,2,5,8,3,6,"On 06-10-2025, a case of Theft was reported at Bidar Rural PS, Bidar district. Investigation taken up under IPC."
4386,100160422202500836,202500836,2025-01-01,155,67,1,2,2,4,1,16,"On 31-12-2024, a case of Cyber Crime was reported at Haveri Town PS, Haveri district. Investigation taken up under IT Act."
4387,300130485202400742,202400742,2024-01-25,145,45,3,1,3,6,2,13,"On 25-01-2024, a case of Money Laundering was reported at Dharwad Town PS, Dharwad district. Investigation taken up under PMLA."
4388,100250861202200771,202200771,2022-10-18,249,69,1,2,2,3,1,26,"On 16-10-2022, a case of Cryptocurrency Crime was reported at Shivamogga Town PS, Shivamogga district. Investigation taken up under IT Act."
4389,100030630202500837,202500837,2025-12-17,177,51,1,2,2,4,3,3,"On 15-12-2025, a case of Cyber Crime was reported at Market PS, Belagavi district. Investigation taken up under IT Act."
4390,100160422202500838,202500838,2025-06-22,192,67,1,1,3,6,1,17,"On 21-06-2025, a case of Money Laundering was reported at Haveri Town PS, Haveri district. Investigation taken up under PMLA."
4391,100300609202100771,202100771,2021-09-28,104,33,1,1,1,2,1,31,"On 27-09-2021, a case of Murder was reported at Vijayapura Town PS, Vijayapura district. Investigation taken up under IPC."
4392,100040173202300829,202300829,2023-10-09,42,2,1,1,3,6,3,4,"On 09-10-2023, a case of Money Laundering was reported at Bengaluru Rural Rural PS, Bengaluru Rural district. Investigation taken up under PMLA."
4393,100130693202200772,202200772,2022-12-04,120,11,1,2,2,4,3,13,"On 04-12-2022, a case of Cyber Crime was reported at Dharwad Rural PS, Dharwad district. Investigation taken up under IT Act."
4394,100050603202300830,202300830,2023-01-19,144,60,1,1,2,5,2,5,"On 19-01-2023, a case of Dark Web Crime was reported at Halasuru PS, Bengaluru Urban district. Investigation taken up under IT Act."
4395,100130693202200773,202200773,2022-03-11,120,11,1,1,3,6,3,13,"On 10-03-2022, a case of Money Laundering was reported at Dharwad Rural PS, Dharwad district. Investigation taken up under PMLA."
4396,100180644202500839,202500839,2025-01-19,212,46,1,2,2,3,4,19,"On 17-01-2025, a case of Cryptocurrency Crime was reported at Kodagu Rural PS, Kodagu district. Investigation taken up under IT Act."
4397,100050966202500840,202500840,2025-07-25,163,65,1,2,2,4,3,5,"On 23-07-2025, a case of Cyber Crime was reported at Koramangala PS, Bengaluru Urban district. Investigation taken up under IT Act."
4398,100030257202500841,202500841,2025-08-13,154,61,1,2,2,4,4,3,"On 13-08-2025, a case of Cyber Crime was reported at Camp PS, Belagavi district. Investigation taken up under IT Act."
4399,100210438202500842,202500842,2025-05-24,209,1,1,1,4,7,4,22,"On 23-05-2025, a case of Drug Offence was reported at Mandya Town PS, Mandya district. Investigation taken up under NDPS."
4400,100210163202300831,202300831,2023-02-23,83,31,1,2,2,3,1,22,"On 22-02-2023, a case of Cryptocurrency Crime was reported at Mandya Rural PS, Mandya district. Investigation taken up under IT Act."
4401,100090807202400743,202400743,2024-04-24,143,54,1,2,2,4,2,9,"On 23-04-2024, a case of Cyber Crime was reported at Chikkamagaluru Town PS, Chikkamagaluru district. Investigation taken up under IT Act."
4402,100280205202300832,202300832,2023-02-01,202,35,1,2,2,4,1,17,"On 31-01-2023, a case of Cyber Crime was reported at Uttara Kannada Rural PS, Uttara Kannada district. Investigation taken up under IT Act."
4403,100010440202100772,202100772,2021-07-26,162,59,1,2,5,8,1,1,"On 26-07-2021, a case of Theft was reported at Bagalkot Town PS, Bagalkot district. Investigation taken up under IPC."
4404,100050769202100773,202100773,2021-02-28,245,39,1,2,2,3,1,5,"On 27-02-2021, a case of Cryptocurrency Crime was reported at Whitefield PS, Bengaluru Urban district. Investigation taken up under IT Act."
4405,100250861202500843,202500843,2025-04-26,249,69,1,1,1,1,1,26,"On 25-04-2025, a case of Kidnapping was reported at Shivamogga Town PS, Shivamogga district. Investigation taken up under IPC."
4406,100250861202100774,202100774,2021-11-01,179,69,1,2,2,3,3,26,"On 01-11-2021, a case of Cryptocurrency Crime was reported at Shivamogga Town PS, Shivamogga district. Investigation taken up under IT Act."
4407,200120527202200774,202200774,2022-10-04,33,30,2,1,1,1,1,12,"On 02-10-2022, a case of Kidnapping was reported at Davanagere Town PS, Davanagere district. Investigation taken up under IPC."
4408,100010440202400744,202400744,2024-09-19,255,59,1,2,2,4,4,1,"On 18-09-2024, a case of Cyber Crime was reported at Bagalkot Town PS, Bagalkot district. Investigation taken up under IT Act."
