ArrestSurrenderID,CaseMasterID,ArrestSurrenderTypeID,ArrestSurrenderDate,ArrestSurrenderStateId,ArrestSurrenderDistrictId,PoliceStationID,IOID,CourtID,AccusedMasterID,IsAccused,IsComplainantAccused
1168,2623,2,2024-01-22T01:04:13,1,26,34,40,27,4549,1,
1169,2624,1,2026-06-08T23:38:37,1,8,13,13,8,4550,1,
1170,2625,1,2024-06-05T01:07:23,1,29,27,230,30,4551,1,
1171,2630,1,2022-06-18T23:29:25,1,25,69,179,26,4564,1,
1172,2633,1,2023-09-12T04:54:11,1,4,42,102,17,4568,1,
1173,2636,1,2022-02-12T19:14:46,1,12,37,57,12,4577,1,
1174,2637,1,2024-07-31T17:30:07,1,14,6,87,14,4578,1,
1175,2639,2,2021-11-01T08:55:47,1,16,67,155,16,4584,1,
1176,2640,2,2025-10-13T07:58:34,1,14,29,50,14,4585,1,
1177,2643,1,2021-05-27T19:54:17,1,20,53,149,21,4588,1,
1178,2646,2,2026-01-31T15:26:11,1,18,15,125,19,4598,1,
1179,2647,2,2021-11-20T14:19:58,1,29,27,29,17,4599,1,
1180,2649,1,2025-08-17T21:37:09,1,26,34,269,27,4602,1,
1181,2650,2,2022-08-12T20:55:42,1,9,25,184,9,4606,1,
1182,2652,1,2024-04-16T14:38:04,1,29,14,15,30,4610,1,
1183,2653,2,2023-03-19T21:59:10,1,11,71,207,17,4612,1,
1184,2655,1,2022-08-10T17:49:22,1,13,11,11,13,4616,1,
1185,2657,2,2025-07-03T10:06:27,1,29,27,105,30,4618,1,
1186,2659,1,2026-04-21T09:10:41,1,26,38,68,17,4620,1,
1187,2662,1,2021-04-12T07:55:24,1,15,58,198,15,4627,1,
1188,2668,2,2023-12-22T07:11:05,1,9,25,180,9,4646,1,
1189,2670,2,2022-01-04T02:51:05,1,25,63,210,26,4648,1,
1190,2671,1,2026-07-05T00:17:57,1,29,14,205,30,4649,1,
1191,2674,2,2024-12-30T07:04:54,1,28,32,239,29,4656,1,
1192,2675,1,2024-11-24T18:49:51,1,10,18,19,10,4660,1,
1193,2678,2,2025-08-02T19:57:13,1,2,4,4,17,4664,1,
1194,2679,2,2026-01-10T07:32:04,1,20,53,88,21,4665,1,
1195,2680,1,2024-12-04T14:11:23,1,26,34,40,27,4667,1,
1196,2682,2,2022-10-22T22:37:18,1,30,33,216,31,4670,1,
1197,2686,1,2023-04-28T03:27:17,1,25,63,210,26,4677,1,
1198,2689,1,2021-10-11T06:15:24,1,28,35,202,29,4680,1,
1199,2691,2,2024-07-13T08:23:52,1,19,5,178,17,4683,1,
1200,2693,2,2025-04-21T11:01:33,1,6,43,116,6,4689,1,
1201,2695,1,2025-04-26T16:33:57,1,22,50,74,23,4691,1,
1202,2697,2,2021-11-09T23:13:45,1,5,49,79,5,4694,1,
1203,2698,1,2023-07-21T18:14:59,1,1,28,43,1,4695,1,
1204,2699,2,2023-08-08T06:27:44,1,21,31,83,22,4696,1,
1205,2700,2,2021-07-02T13:51:32,1,13,11,271,13,4697,1,
1206,2701,1,2024-04-04T22:10:53,1,20,19,134,17,4698,1,
1207,2702,1,2022-09-21T02:00:15,1,15,44,206,15,4699,1,
1208,2709,1,2023-05-09T21:19:51,1,14,29,34,14,4712,1,
1209,2710,2,2026-01-25T01:27:37,1,4,2,114,4,4713,1,
1210,2711,2,2021-11-30T11:36:04,1,7,70,173,7,4714,1,
1211,2712,2,2023-11-08T11:03:10,1,29,14,223,17,4717,1,
1212,2713,1,2024-01-20T13:11:36,1,3,61,130,3,4720,1,
1213,2714,1,2026-04-12T02:02:00,1,30,26,37,31,4723,1,
1214,2717,1,2025-06-12T00:59:37,1,19,62,168,17,4726,1,
1215,2718,2,2024-06-17T02:02:51,1,10,9,262,10,4728,1,
1216,2720,2,2021-09-05T17:26:24,1,20,53,275,21,4730,1,
1217,2721,1,2022-01-10T16:19:59,1,12,30,33,12,4732,1,
1218,2722,1,2025-02-14T18:28:31,1,11,71,257,11,4736,1,
1219,2730,1,2021-08-25T20:00:30,1,16,17,18,16,4749,1,
1220,2735,1,2021-09-03T20:38:54,1,20,19,134,21,4756,1,
1221,2736,1,2023-10-18T10:54:19,1,20,53,88,21,4757,1,
1222,2737,1,2024-10-01T21:00:05,1,15,58,100,17,4759,1,
1223,2738,2,2022-05-28T12:03:13,1,30,26,96,31,4760,1,
1224,2744,2,2024-04-09T23:58:44,1,24,12,56,25,4769,1,
1225,2745,1,2025-04-15T22:19:26,1,8,8,8,8,4772,1,
1226,2746,2,2021-09-06T00:10:37,1,23,16,124,17,4773,1,
1227,2750,1,2022-10-13T02:30:32,1,20,19,134,21,4782,1,
1228,2753,1,2024-08-24T15:13:20,1,17,56,112,18,4788,1,
1229,2754,1,2023-03-25T08:41:10,1,11,68,279,11,4789,1,
1230,2755,2,2023-10-14T16:24:46,1,26,38,48,27,4793,1,
1231,2756,1,2023-01-19T14:53:55,1,17,22,24,18,4794,1,
1232,2758,1,2021-12-16T06:16:32,1,19,62,174,20,4796,1,
1233,2759,2,2025-03-20T22:57:01,1,28,32,259,29,4799,1,
1234,2760,2,2023-12-28T17:48:34,1,8,8,256,8,4800,1,
1235,2762,2,2023-02-11T20:20:18,1,5,60,242,17,4805,1,
1236,2765,1,2025-05-29T11:15:20,1,12,37,46,12,4811,1,
1237,2766,2,2023-11-30T11:36:15,1,25,63,210,26,4813,1,
1238,2769,2,2022-10-17T15:08:16,1,18,46,131,19,4816,1,
1239,2772,1,2023-08-26T15:17:20,1,11,48,71,11,4821,1,
1240,2773,2,2022-12-17T00:06:37,1,20,19,77,21,4823,1,
1241,2778,2,2026-06-13T05:09:42,1,18,46,131,19,4834,1,
1242,2787,2,2025-04-13T07:41:43,1,23,16,124,24,4851,1,
1243,2788,2,2022-06-19T22:23:39,1,7,7,7,7,4854,1,
1244,2789,2,2021-12-05T19:55:42,1,8,8,196,8,4855,1,
1245,2791,1,2023-09-26T00:19:46,1,20,53,232,21,4858,1,
1246,2794,1,2026-01-13T20:35:53,1,9,25,180,9,4861,1,
1247,2795,1,2023-07-07T10:18:39,1,13,11,75,17,4864,1,
1248,2798,1,2024-04-07T02:10:44,1,9,54,90,9,4869,1,
1249,2799,2,2022-03-07T17:10:18,1,19,62,234,17,4871,1,
1250,2801,1,2022-06-18T13:02:40,1,27,10,122,17,4875,1,
1251,2806,2,2022-04-09T04:10:22,1,30,26,226,31,4883,1,
1252,2808,2,2022-11-26T11:20:14,1,31,20,203,32,4887,1,
1253,2809,1,2022-11-20T18:00:26,1,29,14,228,17,4888,1,
1254,2813,1,2024-10-23T06:07:53,1,13,11,11,13,4895,1,
1255,2816,2,2023-09-02T06:50:28,1,24,64,190,25,4902,1,
1256,2818,1,2023-12-15T03:02:01,1,7,70,173,7,4906,1,
1257,2823,2,2025-08-04T14:44:14,1,2,66,197,2,4911,1,
1258,2827,1,2023-01-03T08:49:04,1,14,29,81,14,4920,1,
1259,2828,2,2026-07-22T00:16:26,1,26,38,68,27,4921,1,
1260,2831,2,2021-06-01T03:25:59,1,13,11,75,17,4924,1,
1261,2834,2,2025-08-02T14:14:25,1,8,8,196,17,4931,1,
1262,2835,2,2022-02-09T06:43:37,1,22,36,258,17,4932,1,
1263,2837,2,2026-04-07T19:38:44,1,6,47,78,17,4936,1,
1264,2839,1,2024-10-18T06:42:48,1,19,62,135,20,4939,1,
1265,2842,2,2022-12-26T02:08:51,1,29,27,47,30,4943,1,
1266,2846,2,2021-09-14T18:26:20,1,30,33,216,31,4951,1,
1267,2847,1,2024-01-17T10:25:41,1,28,35,274,17,4952,1,
1268,2849,2,2022-03-20T16:00:58,1,8,8,8,8,4957,1,
1269,2850,2,2023-02-19T10:02:05,1,16,17,188,16,4958,1,
1270,2851,2,2025-06-20T17:28:38,1,25,63,236,26,4959,1,
1271,2853,1,2021-08-09T10:09:22,1,21,31,36,22,4961,1,
1272,2854,2,2023-01-31T07:47:15,1,23,16,231,24,4962,1,
1273,2855,2,2023-07-19T20:37:40,1,26,38,48,17,4965,1,
1274,2856,1,2023-01-14T16:14:41,1,30,26,96,31,4967,1,
1275,2857,2,2022-06-29T16:52:32,1,20,53,88,21,4968,1,
1276,2858,2,2022-01-23T06:55:05,1,15,44,61,15,4969,1,
1277,2861,1,2021-03-29T11:23:35,1,13,11,75,13,4979,1,
1278,2862,2,2022-07-05T16:30:37,1,8,8,256,8,4983,1,
1279,2863,1,2025-11-11T01:28:32,1,8,8,8,17,4985,1,
1280,2864,1,2023-05-07T09:05:45,1,9,25,180,9,4987,1,
1281,2865,1,2024-11-01T04:12:15,1,7,70,173,7,4988,1,
1282,2868,1,2025-08-02T03:06:46,1,14,6,87,14,4993,1,
1283,2869,2,2025-02-21T18:54:02,1,12,30,186,12,4997,1,
1284,2871,1,2025-06-15T06:17:42,1,25,69,179,26,5002,1,
1285,2872,2,2026-07-09T10:12:12,1,14,29,34,14,5003,1,
1286,2873,2,2023-01-14T10:42:31,1,8,13,121,17,5004,1,
1287,2874,2,2023-02-06T20:45:55,1,22,50,157,23,5006,1,
1288,2878,1,2021-10-09T09:26:52,1,7,7,7,7,5012,1,
1289,2880,1,2024-11-22T03:17:14,1,21,1,209,22,5014,1,
1290,2881,2,2026-06-30T08:36:09,1,31,23,31,32,5015,1,
1291,2882,2,2025-09-23T07:55:27,1,11,48,98,11,5018,1,
1292,2883,1,2025-07-16T04:32:19,1,17,22,199,17,5020,1,
1293,2885,1,2023-12-28T02:24:11,1,28,35,80,29,5022,1,
1294,2887,1,2022-03-11T04:24:11,1,19,5,54,20,5026,1,
1295,2892,2,2025-07-20T13:13:37,1,20,19,73,21,5033,1,
1296,2895,2,2023-09-08T23:22:50,1,17,22,86,18,5041,1,
1297,2896,1,2022-06-07T10:53:52,1,31,20,22,32,5043,1,
1298,2898,1,2021-03-05T03:25:09,1,11,68,250,17,5045,1,
1299,2899,2,2023-04-01T14:34:02,1,17,56,115,18,5047,1,
1300,2901,2,2023-10-12T17:27:38,1,4,2,2,4,5049,1,
1301,2905,1,2022-09-03T02:21:54,1,5,39,49,17,5055,1,
1302,2906,1,2022-10-28T15:31:18,1,27,10,10,28,5058,1,
1303,2907,2,2023-11-04T12:00:50,1,5,39,233,5,5060,1,
1304,2909,1,2024-12-24T02:55:48,1,20,53,232,21,5062,1,
1305,2913,1,2021-07-09T03:46:20,1,14,6,6,14,5071,1,
1306,2914,2,2025-05-13T13:13:52,1,3,61,161,3,5072,1,
1307,2915,2,2021-04-27T03:13:48,1,28,35,221,29,5073,1,
1308,2916,1,2023-09-29T06:18:41,1,31,20,270,32,5075,1,
1309,2917,2,2024-07-30T13:38:10,1,4,42,58,4,5076,1,
1310,2919,2,2022-10-20T13:38:38,1,21,31,93,22,5081,1,
1311,2920,1,2022-07-10T16:38:44,1,3,40,263,3,5085,1,
1312,2923,2,2024-05-28T22:41:38,1,16,17,18,16,5094,1,
1313,2926,1,2024-07-17T20:12:19,1,15,58,198,15,5098,1,
1314,2928,1,2021-05-20T00:53:32,1,29,14,15,30,5100,1,
1315,2932,1,2022-05-23T04:54:05,1,13,45,229,13,5108,1,
1316,2933,2,2022-01-07T14:23:11,1,11,71,257,11,5111,1,
1317,2934,2,2024-03-03T22:52:39,1,18,46,66,17,5112,1,
1318,2935,1,2021-11-22T04:11:52,1,30,33,104,31,5115,1,
1319,2937,1,2024-04-04T08:27:12,1,13,11,11,13,5117,1,
1320,2938,1,2025-11-18T00:33:09,1,27,10,110,28,5120,1,
1321,2942,1,2025-02-02T18:21:49,1,16,17,20,16,5128,1,
1322,2943,2,2025-02-17T04:56:39,1,6,47,69,6,5129,1,
1323,2945,2,2024-06-19T22:20:46,1,15,58,198,15,5131,1,
1324,2946,1,2025-04-20T02:43:39,1,17,56,240,18,5132,1,
1325,2948,1,2022-12-14T08:41:10,1,24,64,146,17,5137,1,
1326,2952,1,2023-02-19T06:28:39,1,21,31,83,22,5145,1,
1327,2954,2,2024-08-25T15:19:18,1,17,22,86,18,5149,1,
1328,2956,1,2021-07-05T10:57:29,1,22,50,172,23,5154,1,
1329,2957,2,2022-02-23T00:03:11,1,10,18,19,10,5155,1,
1330,2960,1,2022-11-12T16:08:34,1,17,56,95,18,5161,1,
1331,2961,1,2025-12-08T23:12:09,1,14,29,34,14,5163,1,
1332,2969,1,2021-12-06T18:02:49,1,2,66,160,2,5176,1,
1333,2973,1,2023-08-18T12:46:33,1,22,50,172,23,5185,1,
1334,2974,2,2024-05-18T05:09:42,1,9,25,27,9,5187,1,
1335,2979,2,2025-09-18T20:00:21,1,27,10,10,28,5197,1,
1336,2980,1,2021-06-01T03:12:01,1,30,33,216,31,5200,1,
1337,2983,1,2026-05-11T12:51:46,1,5,60,129,5,5203,1,
1338,2988,2,2025-07-10T09:58:36,1,10,18,109,10,5211,1,
1339,2992,1,2021-04-16T08:33:49,1,6,43,60,6,5216,1,
1340,2994,1,2025-03-20T06:07:55,1,14,29,32,14,5222,1,
1341,2995,1,2022-05-01T19:12:08,1,31,20,123,32,5223,1,
1342,2997,1,2025-02-27T09:29:18,1,12,37,57,17,5225,1,
1343,2999,1,2025-01-14T23:52:33,1,11,68,279,11,5228,1,
1344,3003,2,2021-09-16T04:56:28,1,5,41,220,5,5232,1,
1345,3006,1,2023-12-04T23:29:33,1,3,40,119,17,5238,1,
1346,3009,1,2025-02-23T17:23:20,1,12,37,57,12,5241,1,
1347,3010,2,2023-12-18T10:13:47,1,26,34,211,27,5242,1,
1348,3013,1,2025-05-01T18:02:36,1,3,51,177,3,5249,1,
1349,3017,1,2023-05-21T09:09:50,1,2,66,160,2,5258,1,
1350,3018,1,2021-03-10T22:26:30,1,23,16,44,24,5261,1,
1351,3019,2,2023-10-20T01:37:46,1,7,70,264,7,5262,1,
1352,3020,1,2024-12-13T22:46:21,1,16,17,20,17,5265,1,
1353,3021,1,2021-06-26T08:33:22,1,17,56,115,18,5268,1,
1354,3023,2,2023-03-21T04:44:47,1,18,46,212,19,5270,1,
1355,3025,1,2025-12-12T19:14:27,1,3,55,94,3,5274,1,
1356,3030,1,2026-05-08T20:09:42,1,15,58,100,15,5282,1,
1357,3033,1,2023-09-21T21:10:16,1,3,40,119,3,5285,1,
1358,3035,2,2022-04-16T08:28:53,1,28,32,175,29,5287,1,
1359,3036,1,2024-05-20T15:22:08,1,29,14,205,30,5289,1,
1360,3037,2,2023-12-22T02:40:05,1,29,14,223,30,5292,1,
1361,3040,1,2023-01-25T04:29:31,1,27,3,165,28,5296,1,
1362,3041,1,2022-03-04T00:34:41,1,3,40,263,3,5300,1,
1363,3042,1,2021-04-25T16:20:26,1,17,56,112,17,5304,1,
1364,3046,2,2026-03-09T12:46:26,1,26,34,151,17,5316,1,
1365,3049,1,2025-05-14T07:05:07,1,13,45,204,13,5319,1,
1366,3051,1,2026-01-03T04:40:53,1,18,46,212,17,5323,1,
1367,3053,1,2025-01-12T16:28:29,1,9,54,260,17,5327,1,
1368,3056,1,2022-06-18T01:15:51,1,17,56,240,18,5330,1,
1369,3057,2,2022-01-19T16:51:07,1,31,20,64,32,5332,1,
1370,3058,1,2021-11-24T20:46:12,1,23,24,147,24,5334,1,
1371,3059,1,2025-03-10T09:24:28,1,13,45,145,13,5335,1,
1372,3060,2,2023-12-13T01:53:08,1,9,54,260,9,5337,1,
1373,3061,2,2023-10-09T13:38:02,1,24,64,140,17,5340,1,
1374,3066,1,2022-05-19T19:06:41,1,7,70,173,7,5351,1,
1375,3067,2,2026-04-03T12:43:17,1,19,5,178,20,5352,1,
1376,3068,1,2023-01-01T07:01:12,1,21,1,209,22,5353,1,
1377,3069,2,2022-08-09T01:49:39,1,4,2,42,4,5354,1,
1378,3070,1,2024-06-24T00:19:37,1,19,5,54,20,5356,1,
1379,3071,2,2025-08-19T22:17:41,1,23,24,26,24,5358,1,
1380,3073,2,2024-01-04T18:01:43,1,8,13,63,8,5360,1,
1381,3074,1,2025-08-15T00:14:29,1,22,36,258,17,5361,1,
1382,3077,2,2021-09-11T20:02:41,1,25,63,137,26,5365,1,
1383,3079,1,2024-07-27T13:58:17,1,3,51,177,17,5367,1,
1384,3080,1,2021-01-22T14:17:41,1,2,66,197,17,5370,1,
1385,3085,2,2022-02-14T00:54:58,1,15,58,100,15,5381,1,
1386,3089,2,2024-01-26T09:51:31,1,24,12,12,17,5385,1,
1387,3093,2,2025-09-23T23:37:57,1,29,14,228,30,5391,1,
1388,3094,1,2022-12-31T09:40:11,1,4,2,42,4,5392,1,
1389,3096,1,2022-10-10T02:43:04,1,20,19,21,21,5396,1,
1390,3098,2,2024-05-08T01:54:28,1,16,17,18,16,5399,1,
1391,3102,1,2026-05-21T10:31:08,1,14,6,6,14,5403,1,
1392,3108,2,2023-08-07T17:27:47,1,26,38,48,27,5414,1,
1393,3110,1,2025-11-10T16:11:22,1,31,23,25,32,5420,1,
1394,3113,1,2023-12-05T11:46:17,1,17,22,199,17,5424,1,
1395,3115,1,2024-04-20T12:15:12,1,3,61,161,3,5428,1,
1396,3116,1,2026-03-01T22:14:57,1,5,60,144,5,5429,1,
1397,3118,1,2021-01-24T23:54:09,1,2,4,113,2,5431,1,
1398,3119,2,2022-08-21T05:36:41,1,7,7,65,7,5432,1,
1399,3120,1,2022-10-24T08:15:28,1,10,18,19,10,5433,1,
1400,3122,2,2025-12-14T20:41:46,1,18,46,66,19,5436,1,
1401,3128,1,2023-08-26T16:31:39,1,13,11,120,13,5448,1,
1402,3131,1,2023-05-02T19:27:43,1,11,68,279,17,5457,1,
1403,3132,1,2021-05-24T10:41:51,1,3,51,261,3,5460,1,
1404,3134,1,2024-12-20T07:10:01,1,6,47,69,17,5463,1,
1405,3138,1,2021-06-26T09:17:33,1,26,38,48,27,5468,1,
1406,3139,1,2026-06-09T02:47:08,1,31,23,31,32,5471,1,
1407,3140,2,2022-02-05T12:13:08,1,6,43,254,6,5472,1,
1408,3143,1,2024-11-02T22:49:56,1,12,37,46,12,5479,1,
1409,3144,2,2023-02-28T05:57:47,1,2,4,67,2,5480,1,
1410,3145,1,2023-02-22T15:03:35,1,22,50,74,23,5481,1,
1411,3148,1,2026-03-12T14:52:49,1,5,60,144,5,5484,1,
1412,3149,2,2021-03-21T23:57:53,1,2,4,67,2,5485,1,
1413,3150,1,2022-01-23T18:47:06,1,23,24,26,24,5486,1,
1414,3151,1,2025-01-31T01:40:47,1,10,9,262,10,5488,1,
1415,3153,1,2025-08-23T01:31:07,1,28,32,175,29,5490,1,
1416,3154,2,2021-04-23T04:33:32,1,2,66,160,2,5492,1,
1417,3155,1,2023-05-16T18:08:32,1,14,6,247,17,5495,1,
1418,3160,2,2023-01-09T12:05:30,1,2,66,153,2,5501,1,
1419,3162,2,2022-05-08T06:51:08,1,29,14,15,30,5504,1,
1420,3165,1,2024-11-12T13:34:30,1,14,29,81,14,5510,1,
1421,3166,1,2022-11-17T22:00:19,1,31,23,25,32,5513,1,
1422,3168,2,2023-07-03T17:31:35,1,25,69,249,26,5518,1,
1423,3170,2,2021-08-10T13:39:43,1,18,46,212,19,5521,1,
1424,3175,2,2022-11-17T23:19:50,1,13,11,120,13,5533,1,
1425,3179,2,2026-01-15T12:42:00,1,3,61,154,3,5540,1,
1426,3180,2,2026-06-12T08:43:59,1,23,16,82,24,5542,1,
1427,3181,2,2023-06-18T20:11:50,1,10,18,109,10,5543,1,
1428,3183,1,2022-05-26T22:49:45,1,21,31,83,22,5545,1,
1429,3184,1,2021-05-11T05:19:19,1,25,63,210,26,5546,1,
1430,3186,1,2023-09-29T17:28:31,1,13,11,75,13,5549,1,
1431,3187,2,2024-06-30T01:15:19,1,24,12,12,25,5550,1,
1432,3188,2,2022-03-06T02:32:12,1,2,4,4,2,5554,1,
1433,3189,2,2024-03-23T20:50:49,1,24,12,92,25,5555,1,
1434,3191,1,2022-12-15T14:12:41,1,8,8,8,8,5557,1,
1435,3192,1,2024-04-22T10:31:06,1,13,11,75,13,5558,1,
1436,3193,1,2026-01-31T02:57:25,1,3,51,244,3,5562,1,
1437,3194,1,2024-02-10T20:18:15,1,11,48,272,11,5563,1,
1438,3195,1,2021-02-01T22:00:33,1,3,55,265,3,5566,1,
1439,3196,1,2023-04-21T14:01:01,1,20,19,73,21,5568,1,
1440,3197,1,2023-03-03T19:45:20,1,15,44,61,15,5569,1,
1441,3200,2,2022-10-19T10:14:05,1,11,52,84,11,5572,1,
1442,3203,2,2025-04-22T02:55:07,1,24,12,12,25,5577,1,
1443,3205,2,2026-03-16T13:24:26,1,17,56,115,18,5584,1,
1444,3208,2,2023-10-08T15:50:49,1,23,16,82,24,5592,1,
1445,3210,2,2025-06-14T21:51:50,1,21,1,1,22,5594,1,
1446,3211,1,2024-01-26T12:28:15,1,17,56,95,18,5595,1,
1447,3218,1,2026-05-26T21:32:32,1,18,46,66,19,5604,1,
1448,3219,1,2025-06-13T09:23:19,1,25,63,137,26,5606,1,
1449,3222,1,2022-12-20T08:47:29,1,12,37,85,12,5612,1,
1450,3223,2,2023-11-28T10:12:22,1,6,47,132,6,5614,1,
1451,3225,1,2022-12-18T21:44:44,1,30,33,216,31,5616,1,
1452,3227,1,2022-11-20T19:27:07,1,23,16,44,24,5619,1,
1453,3228,2,2024-05-30T06:19:51,1,3,40,248,3,5620,1,
1454,3230,1,2021-03-03T12:24:30,1,16,17,18,16,5624,1,
1455,3231,2,2024-06-10T03:13:55,1,20,53,88,21,5627,1,
1456,3233,2,2026-06-25T15:17:57,1,16,67,192,16,5630,1,
1457,3235,2,2022-12-21T19:04:09,1,23,24,147,24,5635,1,
1458,3238,2,2026-05-03T18:33:14,1,31,23,101,32,5640,1,
1459,3239,2,2026-02-06T21:37:25,1,19,62,174,20,5642,1,
1460,3242,2,2025-05-07T05:46:52,1,14,29,70,14,5645,1,
1461,3246,2,2024-11-16T22:04:39,1,24,64,146,25,5651,1,
1462,3247,2,2022-10-16T05:57:33,1,13,45,171,13,5652,1,
1463,3250,1,2025-01-17T12:18:58,1,24,12,56,25,5658,1,
1464,3251,1,2025-12-21T10:37:10,1,5,65,218,5,5659,1,
1465,3252,1,2025-04-05T07:07:39,1,31,23,25,32,5663,1,
1466,3253,1,2025-12-22T02:51:25,1,3,40,52,3,5666,1,
1467,3254,2,2023-07-30T06:31:06,1,24,64,140,25,5669,1,
1468,3256,2,2026-02-03T14:14:55,1,12,37,85,12,5673,1,
1469,3257,2,2023-10-14T07:58:57,1,5,49,79,5,5674,1,
1470,3258,1,2024-12-31T22:18:04,1,27,10,122,28,5675,1,
1471,3260,2,2023-09-23T12:43:44,1,28,35,80,29,5679,1,
1472,3264,2,2022-11-29T22:09:29,1,8,13,121,17,5689,1,
1473,3265,2,2021-02-27T01:23:27,1,8,8,8,8,5690,1,
1474,3268,2,2022-03-09T15:20:59,1,28,32,259,29,5694,1,
1475,3270,1,2021-07-21T03:02:43,1,26,38,48,27,5699,1,
1476,3271,2,2023-01-25T15:07:42,1,12,37,85,12,5700,1,
1477,3272,1,2021-09-26T11:01:09,1,27,10,110,17,5704,1,
1478,3278,2,2021-08-28T08:54:03,1,26,38,68,27,5716,1,
1479,3280,1,2022-01-21T05:00:09,1,8,8,217,8,5719,1,
1480,3281,1,2022-02-10T03:54:15,1,17,56,235,18,5722,1,
1481,3282,2,2021-04-08T19:08:29,1,24,64,238,25,5723,1,
1482,3288,1,2021-03-01T11:12:29,1,25,69,170,26,5731,1,
1483,3289,1,2023-02-03T07:26:44,1,4,2,2,17,5732,1,
1484,3290,1,2023-09-30T08:51:55,1,6,47,78,6,5734,1,
1485,3292,2,2022-05-30T06:48:17,1,26,38,103,27,5737,1,
1486,3293,2,2021-10-16T05:17:29,1,24,12,92,25,5738,1,
1487,3296,2,2026-04-24T01:09:22,1,12,37,85,12,5745,1,
1488,3297,1,2021-04-30T05:51:25,1,17,22,86,18,5748,1,
1489,3298,2,2024-05-13T04:07:31,1,19,5,5,20,5751,1,
1490,3304,2,2024-10-23T04:12:23,1,19,62,174,20,5761,1,
1491,3306,2,2025-04-21T19:44:13,1,9,25,184,9,5763,1,
1492,3309,2,2023-03-28T07:21:44,1,26,38,103,17,5769,1,
1493,3310,2,2025-03-11T18:54:42,1,30,26,37,31,5771,1,
1494,3314,1,2023-03-03T13:31:52,1,20,53,232,17,5777,1,
1495,3315,2,2026-06-11T07:03:49,1,30,26,37,17,5779,1,
1496,3316,2,2022-08-23T22:29:14,1,18,46,66,17,5780,1,
1497,3318,1,2023-05-16T12:46:37,1,13,45,171,13,5785,1,
1498,3319,2,2025-10-26T14:35:31,1,9,54,143,9,5786,1,
1499,3320,1,2022-02-27T21:48:56,1,30,33,216,17,5787,1,
1500,3321,2,2022-09-06T09:58:58,1,16,67,192,16,5789,1,
1501,3323,2,2022-03-03T07:31:21,1,24,12,92,25,5792,1,
1502,3326,2,2025-11-20T08:48:33,1,28,32,239,29,5796,1,
1503,3329,2,2022-03-26T22:02:06,1,8,13,136,17,5799,1,
1504,3330,1,2022-07-19T05:42:22,1,6,47,78,17,5801,1,
1505,3332,2,2024-10-27T15:59:49,1,10,18,19,10,5804,1,
1506,3333,2,2023-05-08T23:03:32,1,7,7,213,17,5807,1,
1507,3335,1,2023-08-18T19:32:02,1,31,23,31,32,5811,1,
1508,3338,1,2024-06-22T18:13:09,1,17,22,199,18,5816,1,
1509,3339,2,2023-05-15T20:09:34,1,19,5,54,20,5818,1,
1510,3340,2,2024-05-19T08:20:25,1,5,39,233,5,5822,1,
1511,3342,2,2025-08-17T08:40:46,1,26,34,211,27,5826,1,
1512,3344,1,2022-08-19T19:33:01,1,2,66,197,2,5828,1,
1513,3349,1,2021-02-17T21:41:35,1,21,31,83,22,5835,1,
1514,3350,2,2021-06-26T13:45:40,1,5,49,106,5,5836,1,
1515,3355,1,2021-04-11T17:55:51,1,15,58,198,15,5846,1,
1516,3363,1,2021-05-21T02:49:58,1,25,69,243,26,5860,1,
1517,3364,2,2026-01-07T12:48:55,1,27,3,165,28,5862,1,
1518,3366,1,2026-07-18T02:06:45,1,13,11,75,13,5867,1,
1519,3367,2,2023-05-26T16:33:59,1,3,40,248,3,5869,1,
1520,3368,2,2023-04-19T21:50:54,1,5,65,163,5,5871,1,
1521,3371,2,2024-05-24T19:09:47,1,18,15,125,19,5874,1,
1522,3374,2,2023-11-10T15:40:30,1,22,21,139,23,5877,1,
1523,3376,1,2021-03-24T04:07:37,1,6,47,78,17,5882,1,
1524,3378,2,2023-12-21T14:03:15,1,18,15,16,19,5885,1,
1525,3383,1,2022-12-10T15:11:43,1,19,5,178,20,5896,1,
1526,3384,2,2022-12-25T23:00:25,1,27,3,3,28,5898,1,
1527,3387,2,2023-05-29T10:30:44,1,26,38,103,27,5904,1,
1528,3388,2,2024-11-25T05:56:54,1,4,42,200,4,5905,1,
1529,3390,1,2022-04-28T05:49:05,1,22,50,214,23,5909,1,
1530,3391,1,2021-03-13T20:41:17,1,20,19,134,17,5911,1,
1531,3392,1,2025-02-11T07:18:12,1,28,32,148,29,5912,1,
1532,3395,1,2024-01-28T01:55:50,1,14,29,34,14,5917,1,
1533,3399,1,2022-08-20T03:06:32,1,16,67,155,16,5921,1,
1534,3400,2,2024-07-04T18:18:14,1,18,46,189,19,5922,1,
1535,3404,1,2021-03-12T05:54:08,1,27,10,122,28,5928,1,
1536,3405,1,2025-05-22T17:48:02,1,19,62,174,20,5929,1,
1537,3406,2,2024-11-21T17:41:48,1,24,64,190,25,5931,1,
1538,3407,1,2026-01-14T05:14:24,1,4,42,58,4,5934,1,
1539,3412,1,2026-03-24T08:36:04,1,11,71,257,11,5942,1,
1540,3415,2,2024-02-14T05:09:14,1,30,26,226,31,5946,1,
1541,3416,1,2023-04-13T21:24:51,1,24,64,140,25,5950,1,
1542,3421,2,2024-04-25T12:47:39,1,17,56,115,18,5956,1,
