CaseMasterID,IncidentFromDate,IncidentToDate,InfoReceivedPSDate,latitude,longitude,OccurrenceBriefFacts
4523,2021-06-26T02:25:33,2021-06-26T04:25:33,2021-06-27T04:25:33,15.8604,74.5584,"Incident occurred near coordinates 15.8604, 74.5584 within the jurisdiction of Camp PS."
4524,2023-05-22T12:29:13,2023-05-22T13:29:13,2023-05-24T15:29:13,13.3719,75.7167,"Incident occurred near coordinates 13.3719, 75.7167 within the jurisdiction of Chikkamagaluru Rural PS."
4525,2022-01-17T06:55:28,2022-01-17T07:55:28,2022-01-17T19:55:28,12.7803,77.3438,"Incident occurred near coordinates 12.7803, 77.3438 within the jurisdiction of Ramanagara Town PS."
4526,2024-12-22T10:21:16,2024-12-22T16:21:16,2024-12-23T00:21:16,16.8853,75.6938,"Incident occurred near coordinates 16.8853, 75.6938 within the jurisdiction of Vijayapura Town PS."
4527,2021-06-24T23:42:52,2021-06-25T02:42:52,2021-06-26T22:42:52,13.2675,75.7183,"Incident occurred near coordinates 13.2675, 75.7183 within the jurisdiction of Chikkamagaluru Rural PS."
4528,2021-09-07T17:43:36,2021-09-07T19:43:36,2021-09-08T13:43:36,13.3372,75.7604,"Incident occurred near coordinates 13.3372, 75.7604 within the jurisdiction of Chikkamagaluru Town PS."
4529,2023-02-24T13:52:50,2023-02-24T14:52:50,2023-02-25T02:52:50,16.7569,77.1601,"Incident occurred near coordinates 16.7569, 77.1601 within the jurisdiction of Yadgir Rural PS."
4530,2026-06-28T14:48:49,2026-06-28T14:48:49,2026-06-30T03:48:49,14.7624,75.4104,"Incident occurred near coordinates 14.7624, 75.4104 within the jurisdiction of Haveri Rural PS."
4531,2025-10-04T15:16:09,2025-10-04T16:16:09,2025-10-05T08:16:09,12.3023,76.6124,"Incident occurred near coordinates 12.3023, 76.6124 within the jurisdiction of Narasimharaja PS."
4532,2022-04-30T07:51:08,2022-04-30T12:51:08,2022-05-01T22:51:08,13.3513,77.5996,"Incident occurred near coordinates 13.3513, 77.5996 within the jurisdiction of Bengaluru Rural Town PS."
4533,2025-03-16T13:57:58,2025-03-16T15:57:58,2025-03-18T02:57:58,16.2688,77.2858,"Incident occurred near coordinates 16.2688, 77.2858 within the jurisdiction of Raichur Town PS."
4534,2021-03-13T15:17:07,2021-03-13T20:17:07,2021-03-14T01:17:07,12.9713,76.171,"Incident occurred near coordinates 12.9713, 76.171 within the jurisdiction of Hassan Rural PS."
4535,2022-12-10T04:52:33,2022-12-10T07:52:33,2022-12-11T04:52:33,12.3653,75.8741,"Incident occurred near coordinates 12.3653, 75.8741 within the jurisdiction of Kodagu Town PS."
4536,2024-05-07T04:18:55,2024-05-07T06:18:55,2024-05-08T01:18:55,15.3734,76.1186,"Incident occurred near coordinates 15.3734, 76.1186 within the jurisdiction of Koppal Rural PS."
4537,2024-07-20T06:40:55,2024-07-20T06:40:55,2024-07-22T11:40:55,13.2558,75.6931,"Incident occurred near coordinates 13.2558, 75.6931 within the jurisdiction of Chikkamagaluru Rural PS."
4538,2021-12-12T22:58:46,2021-12-12T23:58:46,2021-12-13T02:58:46,13.4096,77.0719,"Incident occurred near coordinates 13.4096, 77.0719 within the jurisdiction of Tumakuru Rural PS."
4539,2024-05-22T15:28:43,2024-05-22T18:28:43,2024-05-24T05:28:43,13.9597,75.5609,"Incident occurred near coordinates 13.9597, 75.5609 within the jurisdiction of Shivamogga Rural PS."
4540,2023-09-04T11:03:07,2023-09-04T13:03:07,2023-09-05T22:03:07,13.3235,75.7925,"Incident occurred near coordinates 13.3235, 75.7925 within the jurisdiction of Chikkamagaluru Town PS."
4541,2021-05-27T16:05:21,2021-05-27T17:05:21,2021-05-28T18:05:21,17.8937,77.5589,"Incident occurred near coordinates 17.8937, 77.5589 within the jurisdiction of Bidar Rural PS."
4542,2024-08-20T02:25:17,2024-08-20T08:25:17,2024-08-21T19:25:17,12.9341,77.6088,"Incident occurred near coordinates 12.9341, 77.6088 within the jurisdiction of Indiranagar PS."
4543,2025-09-26T20:19:49,2025-09-26T21:19:49,2025-09-28T23:19:49,16.1734,77.3423,"Incident occurred near coordinates 16.1734, 77.3423 within the jurisdiction of Raichur Rural PS."
4544,2024-02-09T08:12:55,2024-02-09T14:12:55,2024-02-11T07:12:55,12.8344,75.2372,"Incident occurred near coordinates 12.8344, 75.2372 within the jurisdiction of Mangaluru South PS."
4545,2025-09-13T04:09:43,2025-09-13T08:09:43,2025-09-15T07:09:43,16.1314,75.5855,"Incident occurred near coordinates 16.1314, 75.5855 within the jurisdiction of Bagalkot Town PS."
4546,2026-07-11T23:04:06,2026-07-12T03:04:06,2026-07-12T18:04:06,15.4092,75.6477,"Incident occurred near coordinates 15.4092, 75.6477 within the jurisdiction of Gadag Rural PS."
4547,2023-07-05T07:23:55,2023-07-05T11:23:55,2023-07-07T06:23:55,14.8071,75.3733,"Incident occurred near coordinates 14.8071, 75.3733 within the jurisdiction of Haveri Rural PS."
4548,2025-07-10T15:20:11,2025-07-10T19:20:11,2025-07-11T06:20:11,15.1194,76.8917,"Incident occurred near coordinates 15.1194, 76.8917 within the jurisdiction of Ballari Rural PS."
4549,2024-11-05T04:21:15,2024-11-05T09:21:15,2024-11-05T16:21:15,13.2742,74.7864,"Incident occurred near coordinates 13.2742, 74.7864 within the jurisdiction of Udupi Town PS."
4550,2022-08-16T21:37:54,2022-08-16T21:37:54,2022-08-17T10:37:54,15.3586,75.5942,"Incident occurred near coordinates 15.3586, 75.5942 within the jurisdiction of Gadag Town PS."
4551,2022-11-08T11:04:43,2022-11-08T14:04:43,2022-11-09T13:04:43,13.2862,77.1531,"Incident occurred near coordinates 13.2862, 77.1531 within the jurisdiction of Tumakuru Rural PS."
4552,2022-11-11T16:03:22,2022-11-11T17:03:22,2022-11-12T05:03:22,13.1131,78.1243,"Incident occurred near coordinates 13.1131, 78.1243 within the jurisdiction of Kolar Rural PS."
4553,2024-09-04T15:15:53,2024-09-04T17:15:53,2024-09-06T12:15:53,13.3589,75.7319,"Incident occurred near coordinates 13.3589, 75.7319 within the jurisdiction of Chikkamagaluru Town PS."
4554,2023-06-06T12:23:15,2023-06-06T18:23:15,2023-06-06T17:23:15,14.2232,76.4735,"Incident occurred near coordinates 14.2232, 76.4735 within the jurisdiction of Chitradurga Rural PS."
4555,2025-12-07T02:35:30,2025-12-07T06:35:30,2025-12-08T04:35:30,12.2746,76.6158,"Incident occurred near coordinates 12.2746, 76.6158 within the jurisdiction of Saraswathipuram PS."
4556,2025-04-12T07:13:20,2025-04-12T07:13:20,2025-04-12T22:13:20,13.2736,77.6732,"Incident occurred near coordinates 13.2736, 77.6732 within the jurisdiction of Bengaluru Rural Town PS."
4557,2025-09-18T08:25:06,2025-09-18T12:25:06,2025-09-18T18:25:06,12.9932,76.1216,"Incident occurred near coordinates 12.9932, 76.1216 within the jurisdiction of Hassan Town PS."
4558,2023-11-05T00:02:47,2023-11-05T04:02:47,2023-11-05T20:02:47,15.1285,76.9056,"Incident occurred near coordinates 15.1285, 76.9056 within the jurisdiction of Ballari Town PS."
4559,2023-05-30T04:05:45,2023-05-30T04:05:45,2023-05-30T17:05:45,15.4481,75.0716,"Incident occurred near coordinates 15.4481, 75.0716 within the jurisdiction of Dharwad Rural PS."
4560,2025-10-16T06:36:37,2025-10-16T10:36:37,2025-10-17T23:36:37,17.294,76.7872,"Incident occurred near coordinates 17.294, 76.7872 within the jurisdiction of Kalaburagi Town PS."
4561,2025-04-04T07:52:56,2025-04-04T12:52:56,2025-04-05T15:52:56,17.9081,77.4885,"Incident occurred near coordinates 17.9081, 77.4885 within the jurisdiction of Bidar Town PS."
4562,2021-05-06T18:05:03,2021-05-06T21:05:03,2021-05-08T12:05:03,15.3872,76.2305,"Incident occurred near coordinates 15.3872, 76.2305 within the jurisdiction of Koppal Town PS."
4563,2025-02-24T19:23:14,2025-02-25T01:23:14,2025-02-24T22:23:14,14.16,76.3409,"Incident occurred near coordinates 14.16, 76.3409 within the jurisdiction of Chitradurga Rural PS."
4564,2023-02-18T06:44:30,2023-02-18T11:44:30,2023-02-19T21:44:30,16.7899,77.2166,"Incident occurred near coordinates 16.7899, 77.2166 within the jurisdiction of Yadgir Rural PS."
4565,2023-04-17T09:35:10,2023-04-17T14:35:10,2023-04-18T21:35:10,16.847,75.7314,"Incident occurred near coordinates 16.847, 75.7314 within the jurisdiction of Vijayapura Town PS."
4566,2023-08-10T10:04:50,2023-08-10T10:04:50,2023-08-12T04:04:50,14.4825,75.9771,"Incident occurred near coordinates 14.4825, 75.9771 within the jurisdiction of Davanagere Town PS."
4567,2023-05-28T10:34:45,2023-05-28T10:34:45,2023-05-30T08:34:45,11.96,76.9353,"Incident occurred near coordinates 11.96, 76.9353 within the jurisdiction of Chamarajanagar Town PS."
4568,2022-10-15T20:07:49,2022-10-15T23:07:49,2022-10-17T12:07:49,13.363,74.8012,"Incident occurred near coordinates 13.363, 74.8012 within the jurisdiction of Udupi Rural PS."
4569,2024-01-25T14:00:57,2024-01-25T14:00:57,2024-01-26T17:00:57,15.3682,76.0909,"Incident occurred near coordinates 15.3682, 76.0909 within the jurisdiction of Koppal Town PS."
4570,2023-08-24T16:43:40,2023-08-24T17:43:40,2023-08-26T16:43:40,13.9169,75.5919,"Incident occurred near coordinates 13.9169, 75.5919 within the jurisdiction of Shivamogga Town PS."
4571,2022-06-17T02:48:51,2022-06-17T05:48:51,2022-06-19T03:48:51,16.2044,75.6238,"Incident occurred near coordinates 16.2044, 75.6238 within the jurisdiction of Bagalkot Rural PS."
4572,2023-10-13T15:18:21,2023-10-13T18:18:21,2023-10-14T21:18:21,13.2659,77.1399,"Incident occurred near coordinates 13.2659, 77.1399 within the jurisdiction of Tumakuru Town PS."
4573,2021-10-12T08:17:57,2021-10-12T12:17:57,2021-10-13T23:17:57,16.7345,77.1569,"Incident occurred near coordinates 16.7345, 77.1569 within the jurisdiction of Yadgir Rural PS."
4574,2021-09-06T11:59:31,2021-09-06T11:59:31,2021-09-08T12:59:31,15.3638,75.6998,"Incident occurred near coordinates 15.3638, 75.6998 within the jurisdiction of Gadag Town PS."
4575,2022-03-30T13:50:45,2022-03-30T15:50:45,2022-03-31T03:50:45,13.2865,75.7514,"Incident occurred near coordinates 13.2865, 75.7514 within the jurisdiction of Chikkamagaluru Town PS."
4576,2025-03-12T08:33:58,2025-03-12T09:33:58,2025-03-14T02:33:58,15.4299,75.0639,"Incident occurred near coordinates 15.4299, 75.0639 within the jurisdiction of Dharwad Town PS."
4577,2024-02-17T20:24:52,2024-02-18T00:24:52,2024-02-19T17:24:52,15.2167,76.9603,"Incident occurred near coordinates 15.2167, 76.9603 within the jurisdiction of Ballari Town PS."
4578,2024-07-21T03:27:07,2024-07-21T08:27:07,2024-07-22T09:27:07,15.22,76.4284,"Incident occurred near coordinates 15.22, 76.4284 within the jurisdiction of Vijayanagara Town PS."
4579,2025-02-07T17:59:30,2025-02-07T17:59:30,2025-02-09T14:59:30,16.1945,75.6734,"Incident occurred near coordinates 16.1945, 75.6734 within the jurisdiction of Bagalkot Town PS."
4580,2023-07-17T07:35:26,2023-07-17T08:35:26,2023-07-17T15:35:26,15.4317,75.0126,"Incident occurred near coordinates 15.4317, 75.0126 within the jurisdiction of Dharwad Town PS."
4581,2025-06-06T13:12:37,2025-06-06T17:12:37,2025-06-07T02:12:37,13.3252,75.7803,"Incident occurred near coordinates 13.3252, 75.7803 within the jurisdiction of Chikkamagaluru Rural PS."
4582,2021-10-27T09:08:16,2021-10-27T11:08:16,2021-10-28T17:08:16,13.3779,77.061,"Incident occurred near coordinates 13.3779, 77.061 within the jurisdiction of Tumakuru Town PS."
4583,2023-02-02T19:00:19,2023-02-02T23:00:19,2023-02-03T16:00:19,14.7708,75.4599,"Incident occurred near coordinates 14.7708, 75.4599 within the jurisdiction of Haveri Rural PS."
4584,2023-09-03T15:13:36,2023-09-03T18:13:36,2023-09-03T22:13:36,15.4217,75.6959,"Incident occurred near coordinates 15.4217, 75.6959 within the jurisdiction of Gadag Rural PS."
4585,2026-05-10T17:36:22,2026-05-10T23:36:22,2026-05-10T22:36:22,13.882,75.5718,"Incident occurred near coordinates 13.882, 75.5718 within the jurisdiction of Shivamogga Town PS."
4586,2024-12-15T12:20:42,2024-12-15T12:20:42,2024-12-16T11:20:42,12.7397,77.3317,"Incident occurred near coordinates 12.7397, 77.3317 within the jurisdiction of Ramanagara Town PS."
4587,2025-04-21T00:59:30,2025-04-21T03:59:30,2025-04-22T09:59:30,16.9002,75.7193,"Incident occurred near coordinates 16.9002, 75.7193 within the jurisdiction of Vijayapura Town PS."
4588,2025-04-07T19:43:34,2025-04-07T20:43:34,2025-04-09T04:43:34,15.1063,76.863,"Incident occurred near coordinates 15.1063, 76.863 within the jurisdiction of Ballari Rural PS."
4589,2021-06-29T23:21:06,2021-06-30T03:21:06,2021-07-01T02:21:06,13.153,78.1808,"Incident occurred near coordinates 13.153, 78.1808 within the jurisdiction of Kolar Town PS."
4590,2023-12-12T15:25:00,2023-12-12T19:25:00,2023-12-14T19:25:00,12.6709,77.2015,"Incident occurred near coordinates 12.6709, 77.2015 within the jurisdiction of Ramanagara Town PS."
4591,2021-07-12T12:15:52,2021-07-12T17:15:52,2021-07-13T12:15:52,12.3645,76.6303,"Incident occurred near coordinates 12.3645, 76.6303 within the jurisdiction of Narasimharaja PS."
4592,2021-05-09T02:17:45,2021-05-09T07:17:45,2021-05-10T11:17:45,13.1598,78.1119,"Incident occurred near coordinates 13.1598, 78.1119 within the jurisdiction of Kolar Town PS."
4593,2021-04-13T09:31:46,2021-04-13T14:31:46,2021-04-14T23:31:46,13.1415,78.1203,"Incident occurred near coordinates 13.1415, 78.1203 within the jurisdiction of Kolar Town PS."
4594,2025-10-20T17:55:42,2025-10-20T19:55:42,2025-10-21T11:55:42,12.3294,75.8769,"Incident occurred near coordinates 12.3294, 75.8769 within the jurisdiction of Kodagu Town PS."
4595,2023-04-23T06:34:16,2023-04-23T10:34:16,2023-04-24T11:34:16,12.3699,75.7566,"Incident occurred near coordinates 12.3699, 75.7566 within the jurisdiction of Kodagu Town PS."
4596,2021-07-29T13:03:22,2021-07-29T13:03:22,2021-07-31T08:03:22,17.3009,76.802,"Incident occurred near coordinates 17.3009, 76.802 within the jurisdiction of Kalaburagi Town PS."
4597,2025-11-24T04:31:12,2025-11-24T09:31:12,2025-11-24T22:31:12,13.9005,75.5498,"Incident occurred near coordinates 13.9005, 75.5498 within the jurisdiction of Shivamogga Town PS."
4598,2022-08-30T10:54:13,2022-08-30T16:54:13,2022-08-31T22:54:13,13.1366,78.1574,"Incident occurred near coordinates 13.1366, 78.1574 within the jurisdiction of Kolar Town PS."
4599,2023-08-09T05:23:20,2023-08-09T10:23:20,2023-08-09T17:23:20,13.0044,77.6523,"Incident occurred near coordinates 13.0044, 77.6523 within the jurisdiction of Whitefield PS."
4600,2021-07-23T11:24:08,2021-07-23T14:24:08,2021-07-24T06:24:08,11.8521,76.9816,"Incident occurred near coordinates 11.8521, 76.9816 within the jurisdiction of Chamarajanagar Town PS."
4601,2026-06-07T07:09:20,2026-06-07T12:09:20,2026-06-08T22:09:20,11.8883,76.9239,"Incident occurred near coordinates 11.8883, 76.9239 within the jurisdiction of Chamarajanagar Town PS."
4602,2024-05-08T05:37:11,2024-05-08T11:37:11,2024-05-09T07:37:11,14.1954,76.416,"Incident occurred near coordinates 14.1954, 76.416 within the jurisdiction of Chitradurga Rural PS."
4603,2021-06-15T19:47:49,2021-06-15T20:47:49,2021-06-16T05:47:49,13.4182,77.7701,"Incident occurred near coordinates 13.4182, 77.7701 within the jurisdiction of Chikkaballapur Town PS."
4604,2023-03-07T11:23:57,2023-03-07T12:23:57,2023-03-08T21:23:57,13.0549,76.1042,"Incident occurred near coordinates 13.0549, 76.1042 within the jurisdiction of Hassan Town PS."
4605,2024-12-29T01:00:29,2024-12-29T02:00:29,2024-12-29T22:00:29,12.358,76.6998,"Incident occurred near coordinates 12.358, 76.6998 within the jurisdiction of Devaraja PS."
4606,2026-05-20T10:42:59,2026-05-20T14:42:59,2026-05-22T00:42:59,12.2836,76.5657,"Incident occurred near coordinates 12.2836, 76.5657 within the jurisdiction of Saraswathipuram PS."
4607,2022-03-13T01:27:39,2022-03-13T01:27:39,2022-03-14T01:27:39,13.387,77.1651,"Incident occurred near coordinates 13.387, 77.1651 within the jurisdiction of Tumakuru Town PS."
4608,2024-03-11T09:58:11,2024-03-11T10:58:11,2024-03-12T16:58:11,15.8642,74.4451,"Incident occurred near coordinates 15.8642, 74.4451 within the jurisdiction of Tilakwadi PS."
4609,2026-05-26T04:55:27,2026-05-26T10:55:27,2026-05-26T10:55:27,13.3686,77.7282,"Incident occurred near coordinates 13.3686, 77.7282 within the jurisdiction of Chikkaballapur Rural PS."
4610,2022-12-05T11:08:02,2022-12-05T14:08:02,2022-12-07T06:08:02,12.6862,77.3426,"Incident occurred near coordinates 12.6862, 77.3426 within the jurisdiction of Ramanagara Rural PS."
4611,2021-03-25T16:06:08,2021-03-25T19:06:08,2021-03-26T07:06:08,11.8913,76.8796,"Incident occurred near coordinates 11.8913, 76.8796 within the jurisdiction of Chamarajanagar Town PS."
4612,2024-01-16T10:19:32,2024-01-16T11:19:32,2024-01-16T21:19:32,12.9299,77.6631,"Incident occurred near coordinates 12.9299, 77.6631 within the jurisdiction of Cubbon Park PS."
4613,2025-06-03T00:39:57,2025-06-03T00:39:57,2025-06-03T15:39:57,13.4798,77.8078,"Incident occurred near coordinates 13.4798, 77.8078 within the jurisdiction of Chikkaballapur Rural PS."
4614,2024-11-07T13:57:02,2024-11-07T17:57:02,2024-11-08T17:57:02,13.3985,74.8023,"Incident occurred near coordinates 13.3985, 74.8023 within the jurisdiction of Udupi Rural PS."
4615,2024-02-06T11:12:23,2024-02-06T17:12:23,2024-02-07T19:12:23,12.9804,76.0997,"Incident occurred near coordinates 12.9804, 76.0997 within the jurisdiction of Hassan Rural PS."
4616,2025-08-17T03:41:40,2025-08-17T08:41:40,2025-08-17T19:41:40,15.3539,76.1835,"Incident occurred near coordinates 15.3539, 76.1835 within the jurisdiction of Koppal Town PS."
4617,2023-12-14T01:49:10,2023-12-14T05:49:10,2023-12-15T22:49:10,13.9778,75.557,"Incident occurred near coordinates 13.9778, 75.557 within the jurisdiction of Shivamogga Town PS."
4618,2022-12-16T19:31:11,2022-12-16T20:31:11,2022-12-18T12:31:11,14.7892,75.4564,"Incident occurred near coordinates 14.7892, 75.4564 within the jurisdiction of Haveri Rural PS."
4619,2024-02-06T10:00:35,2024-02-06T14:00:35,2024-02-07T16:00:35,13.32,77.5854,"Incident occurred near coordinates 13.32, 77.5854 within the jurisdiction of Bengaluru Rural Town PS."
4620,2025-06-18T03:50:48,2025-06-18T03:50:48,2025-06-18T11:50:48,15.8651,74.5284,"Incident occurred near coordinates 15.8651, 74.5284 within the jurisdiction of Market PS."
4621,2025-11-25T04:45:12,2025-11-25T09:45:12,2025-11-27T02:45:12,13.1866,78.2033,"Incident occurred near coordinates 13.1866, 78.2033 within the jurisdiction of Kolar Rural PS."
4622,2025-07-10T18:29:07,2025-07-10T20:29:07,2025-07-10T21:29:07,15.3413,76.2026,"Incident occurred near coordinates 15.3413, 76.2026 within the jurisdiction of Koppal Town PS."
4623,2021-06-05T14:23:03,2021-06-05T15:23:03,2021-06-06T11:23:03,11.9273,76.9938,"Incident occurred near coordinates 11.9273, 76.9938 within the jurisdiction of Chamarajanagar Town PS."
4624,2021-02-17T01:35:22,2021-02-17T06:35:22,2021-02-18T16:35:22,14.5292,75.8502,"Incident occurred near coordinates 14.5292, 75.8502 within the jurisdiction of Davanagere Rural PS."
4625,2026-06-03T21:25:23,2026-06-03T23:25:23,2026-06-05T06:25:23,12.7946,75.3251,"Incident occurred near coordinates 12.7946, 75.3251 within the jurisdiction of Mangaluru South PS."
4626,2022-04-23T12:14:07,2022-04-23T12:14:07,2022-04-24T23:14:07,15.3729,75.5945,"Incident occurred near coordinates 15.3729, 75.5945 within the jurisdiction of Gadag Town PS."
4627,2023-02-18T03:58:57,2023-02-18T03:58:57,2023-02-20T03:58:57,13.9093,75.5827,"Incident occurred near coordinates 13.9093, 75.5827 within the jurisdiction of Shivamogga Rural PS."
4628,2025-01-16T00:23:18,2025-01-16T03:23:18,2025-01-17T11:23:18,12.3455,76.6769,"Incident occurred near coordinates 12.3455, 76.6769 within the jurisdiction of Devaraja PS."
4629,2023-11-26T12:41:39,2023-11-26T18:41:39,2023-11-27T02:41:39,12.366,76.6883,"Incident occurred near coordinates 12.366, 76.6883 within the jurisdiction of Saraswathipuram PS."
4630,2021-09-18T23:34:47,2021-09-19T01:34:47,2021-09-19T18:34:47,12.759,77.3027,"Incident occurred near coordinates 12.759, 77.3027 within the jurisdiction of Ramanagara Rural PS."
4631,2025-09-26T13:09:04,2025-09-26T17:09:04,2025-09-27T12:09:04,12.3229,75.864,"Incident occurred near coordinates 12.3229, 75.864 within the jurisdiction of Kodagu Town PS."
4632,2025-06-28T02:02:06,2025-06-28T03:02:06,2025-06-28T10:02:06,17.2971,76.7991,"Incident occurred near coordinates 17.2971, 76.7991 within the jurisdiction of Kalaburagi Town PS."
4633,2024-07-02T19:12:41,2024-07-03T01:12:41,2024-07-03T17:12:41,12.516,76.9621,"Incident occurred near coordinates 12.516, 76.9621 within the jurisdiction of Mandya Rural PS."
4634,2024-09-21T07:23:39,2024-09-21T12:23:39,2024-09-22T14:23:39,14.7456,75.4248,"Incident occurred near coordinates 14.7456, 75.4248 within the jurisdiction of Haveri Town PS."
4635,2024-06-11T03:23:04,2024-06-11T09:23:04,2024-06-11T23:23:04,16.7992,75.7873,"Incident occurred near coordinates 16.7992, 75.7873 within the jurisdiction of Vijayapura Rural PS."
4636,2024-07-22T12:13:50,2024-07-22T12:13:50,2024-07-23T21:13:50,13.2848,77.0439,"Incident occurred near coordinates 13.2848, 77.0439 within the jurisdiction of Tumakuru Rural PS."
4637,2021-04-08T08:02:01,2021-04-08T08:02:01,2021-04-09T13:02:01,13.3681,77.1905,"Incident occurred near coordinates 13.3681, 77.1905 within the jurisdiction of Tumakuru Rural PS."
4638,2023-08-01T21:41:10,2023-08-01T22:41:10,2023-08-02T03:41:10,17.864,77.4688,"Incident occurred near coordinates 17.864, 77.4688 within the jurisdiction of Bidar Rural PS."
4639,2025-07-13T02:07:11,2025-07-13T02:07:11,2025-07-14T13:07:11,13.0097,77.6373,"Incident occurred near coordinates 13.0097, 77.6373 within the jurisdiction of Whitefield PS."
4640,2026-06-18T11:02:05,2026-06-18T11:02:05,2026-06-19T10:02:05,12.7807,77.2124,"Incident occurred near coordinates 12.7807, 77.2124 within the jurisdiction of Ramanagara Rural PS."
4641,2021-06-27T23:59:21,2021-06-28T05:59:21,2021-06-29T22:59:21,16.2045,77.3792,"Incident occurred near coordinates 16.2045, 77.3792 within the jurisdiction of Raichur Town PS."
4642,2024-12-17T00:10:58,2024-12-17T02:10:58,2024-12-18T18:10:58,14.4581,75.8973,"Incident occurred near coordinates 14.4581, 75.8973 within the jurisdiction of Davanagere Town PS."
4643,2021-03-19T09:45:47,2021-03-19T12:45:47,2021-03-21T06:45:47,12.9743,76.0211,"Incident occurred near coordinates 12.9743, 76.0211 within the jurisdiction of Hassan Town PS."
4644,2026-06-07T06:25:15,2026-06-07T10:25:15,2026-06-08T05:25:15,16.2178,77.4252,"Incident occurred near coordinates 16.2178, 77.4252 within the jurisdiction of Raichur Rural PS."
4645,2023-02-20T02:06:03,2023-02-20T03:06:03,2023-02-21T07:06:03,12.4001,75.7284,"Incident occurred near coordinates 12.4001, 75.7284 within the jurisdiction of Kodagu Rural PS."
4646,2022-01-15T18:29:15,2022-01-15T22:29:15,2022-01-16T23:29:15,14.8523,74.7736,"Incident occurred near coordinates 14.8523, 74.7736 within the jurisdiction of Uttara Kannada Rural PS."
4647,2023-05-30T22:34:07,2023-05-30T22:34:07,2023-05-31T22:34:07,12.2929,75.8052,"Incident occurred near coordinates 12.2929, 75.8052 within the jurisdiction of Kodagu Town PS."
4648,2023-11-04T23:01:14,2023-11-04T23:01:14,2023-11-06T01:01:14,13.2916,75.8509,"Incident occurred near coordinates 13.2916, 75.8509 within the jurisdiction of Chikkamagaluru Town PS."
4649,2021-09-09T15:30:01,2021-09-09T17:30:01,2021-09-10T15:30:01,12.2593,75.8048,"Incident occurred near coordinates 12.2593, 75.8048 within the jurisdiction of Kodagu Town PS."
4650,2021-11-16T10:30:19,2021-11-16T11:30:19,2021-11-18T02:30:19,13.0388,77.62,"Incident occurred near coordinates 13.0388, 77.62 within the jurisdiction of Indiranagar PS."
4651,2025-05-17T07:21:16,2025-05-17T10:21:16,2025-05-18T07:21:16,16.8856,75.6348,"Incident occurred near coordinates 16.8856, 75.6348 within the jurisdiction of Vijayapura Town PS."
4652,2021-10-27T09:36:23,2021-10-27T15:36:23,2021-10-28T08:36:23,12.5477,76.8744,"Incident occurred near coordinates 12.5477, 76.8744 within the jurisdiction of Mandya Rural PS."
4653,2025-01-12T09:42:49,2025-01-12T13:42:49,2025-01-13T07:42:49,13.8525,75.5245,"Incident occurred near coordinates 13.8525, 75.5245 within the jurisdiction of Shivamogga Town PS."
4654,2024-04-30T12:33:28,2024-04-30T14:33:28,2024-05-01T02:33:28,14.4905,75.8678,"Incident occurred near coordinates 14.4905, 75.8678 within the jurisdiction of Davanagere Rural PS."
4655,2026-03-16T05:40:45,2026-03-16T06:40:45,2026-03-16T17:40:45,14.7163,74.7057,"Incident occurred near coordinates 14.7163, 74.7057 within the jurisdiction of Uttara Kannada Town PS."
4656,2024-02-03T08:16:27,2024-02-03T14:16:27,2024-02-04T04:16:27,14.7576,75.4742,"Incident occurred near coordinates 14.7576, 75.4742 within the jurisdiction of Haveri Rural PS."
4657,2021-01-17T20:57:05,2021-01-18T00:57:05,2021-01-19T09:57:05,15.4438,75.7066,"Incident occurred near coordinates 15.4438, 75.7066 within the jurisdiction of Gadag Rural PS."
4658,2022-04-26T09:22:58,2022-04-26T14:22:58,2022-04-27T11:22:58,16.7388,77.0922,"Incident occurred near coordinates 16.7388, 77.0922 within the jurisdiction of Yadgir Rural PS."
4659,2025-09-02T11:45:26,2025-09-02T15:45:26,2025-09-03T21:45:26,13.4528,77.748,"Incident occurred near coordinates 13.4528, 77.748 within the jurisdiction of Chikkaballapur Rural PS."
4660,2022-08-27T04:10:24,2022-08-27T05:10:24,2022-08-27T23:10:24,15.1977,76.3948,"Incident occurred near coordinates 15.1977, 76.3948 within the jurisdiction of Vijayanagara Town PS."
4661,2021-02-07T18:02:35,2021-02-07T19:02:35,2021-02-09T16:02:35,15.5275,75.0458,"Incident occurred near coordinates 15.5275, 75.0458 within the jurisdiction of Dharwad Rural PS."
4662,2023-05-25T22:27:52,2023-05-26T01:27:52,2023-05-26T12:27:52,15.0954,76.8822,"Incident occurred near coordinates 15.0954, 76.8822 within the jurisdiction of Ballari Rural PS."
4663,2024-04-22T08:45:10,2024-04-22T08:45:10,2024-04-23T19:45:10,17.2716,76.8766,"Incident occurred near coordinates 17.2716, 76.8766 within the jurisdiction of Kalaburagi Town PS."
4664,2021-04-06T16:03:54,2021-04-06T17:03:54,2021-04-08T07:03:54,12.5963,76.8661,"Incident occurred near coordinates 12.5963, 76.8661 within the jurisdiction of Mandya Rural PS."
4665,2021-09-04T04:19:26,2021-09-04T09:19:26,2021-09-05T21:19:26,13.9646,75.5587,"Incident occurred near coordinates 13.9646, 75.5587 within the jurisdiction of Shivamogga Town PS."
4666,2024-01-02T13:19:34,2024-01-02T13:19:34,2024-01-04T00:19:34,14.8572,74.7436,"Incident occurred near coordinates 14.8572, 74.7436 within the jurisdiction of Uttara Kannada Town PS."
